locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sodalis_sp_EtF2_GCA_036327475_1_00028	CDS	390	rpsK		COG0100	30S ribosomal protein S11
Sodalis_sp_EtF2_GCA_036327475_1_00029	CDS	621	rpsD		COG0522	30S ribosomal protein S4
Sodalis_sp_EtF2_GCA_036327475_1_00030	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
Sodalis_sp_EtF2_GCA_036327475_1_00031	CDS	375	rplQ		COG0203	50S ribosomal protein L17
Sodalis_sp_EtF2_GCA_036327475_1_00032	CDS	237	mscL		COG1970	Large-conductance mechanosensitive channel
Sodalis_sp_EtF2_GCA_036327475_1_00033	CDS	522				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00034	CDS	201				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00035	CDS	696	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
Sodalis_sp_EtF2_GCA_036327475_1_00036	CDS	543	def	3.5.1.88	COG0242	Peptide deformylase
Sodalis_sp_EtF2_GCA_036327475_1_00037	CDS	132	smg			Protein Smg
Sodalis_sp_EtF2_GCA_036327475_1_00038	CDS	576	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
Sodalis_sp_EtF2_GCA_036327475_1_00039	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
Sodalis_sp_EtF2_GCA_036327475_1_00040	rRNA	1538				16S ribosomal RNA
Sodalis_sp_EtF2_GCA_036327475_1_00041	tRNA	76				tRNA-Glu(ttc)
Sodalis_sp_EtF2_GCA_036327475_1_00042	rRNA	2906				23S ribosomal RNA
Sodalis_sp_EtF2_GCA_036327475_1_00043	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
Sodalis_sp_EtF2_GCA_036327475_1_00044	CDS	309				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00045	CDS	291				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00046	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
Sodalis_sp_EtF2_GCA_036327475_1_00047	CDS	2460	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
Sodalis_sp_EtF2_GCA_036327475_1_00048	CDS	609	lexA	3.4.21.88	COG1974	LexA repressor
Sodalis_sp_EtF2_GCA_036327475_1_00049	CDS	234				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00050	CDS	237				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00051	CDS	129	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
Sodalis_sp_EtF2_GCA_036327475_1_00052	CDS	1407	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
Sodalis_sp_EtF2_GCA_036327475_1_00053	CDS	612	tyrB_1	2.6.1.5	COG1448	Tyrosine aminotransferase
Sodalis_sp_EtF2_GCA_036327475_1_00054	CDS	252	tyrB_2	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
Sodalis_sp_EtF2_GCA_036327475_1_00055	CDS	297				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00056	CDS	2844	uvrA		COG0178	UvrABC system protein A
Sodalis_sp_EtF2_GCA_036327475_1_00057	CDS	528	ssb			Single-stranded DNA-binding protein
Sodalis_sp_EtF2_GCA_036327475_1_00058	CDS	165				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00059	CDS	162				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00060	CDS	132				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00061	CDS	468	actP			Cation/acetate symporter ActP
Sodalis_sp_EtF2_GCA_036327475_1_00062	CDS	141				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00063	CDS	150	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
Sodalis_sp_EtF2_GCA_036327475_1_00064	CDS	111	acs_2	6.2.1.1		Acetyl-coenzyme A synthetase
Sodalis_sp_EtF2_GCA_036327475_1_00065	CDS	321	acs_3	6.2.1.1		Acetyl-coenzyme A synthetase
Sodalis_sp_EtF2_GCA_036327475_1_00066	CDS	1299	gltP		COG1301	Proton/glutamate-aspartate symporter
Sodalis_sp_EtF2_GCA_036327475_1_00067	CDS	144				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00068	CDS	99				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00069	CDS	414				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00070	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
Sodalis_sp_EtF2_GCA_036327475_1_00071	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
Sodalis_sp_EtF2_GCA_036327475_1_00072	CDS	345	holC_1	2.7.7.7	COG2927	DNA polymerase III subunit chi
Sodalis_sp_EtF2_GCA_036327475_1_00073	CDS	132	holC_2	2.7.7.7	COG2927	DNA polymerase III subunit chi
Sodalis_sp_EtF2_GCA_036327475_1_00074	CDS	204	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
Sodalis_sp_EtF2_GCA_036327475_1_00075	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
Sodalis_sp_EtF2_GCA_036327475_1_00076	CDS	1071	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
Sodalis_sp_EtF2_GCA_036327475_1_00077	CDS	270				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00078	tRNA	86				tRNA-Leu(caa)
Sodalis_sp_EtF2_GCA_036327475_1_00079	CDS	336				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00080	tmRNA	378	ssrA			transfer-messenger RNA, SsrA
Sodalis_sp_EtF2_GCA_036327475_1_00081	CDS	564	smpB		COG0691	SsrA-binding protein
Sodalis_sp_EtF2_GCA_036327475_1_00082	CDS	354	bamE		COG2913	Outer membrane protein assembly factor BamE
Sodalis_sp_EtF2_GCA_036327475_1_00083	CDS	645				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00084	CDS	246	recN		COG0497	DNA repair protein RecN
Sodalis_sp_EtF2_GCA_036327475_1_00085	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
Sodalis_sp_EtF2_GCA_036327475_1_00086	CDS	591	grpE		COG0576	Protein GrpE
Sodalis_sp_EtF2_GCA_036327475_1_00087	CDS	684	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
Sodalis_sp_EtF2_GCA_036327475_1_00088	CDS	249	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
Sodalis_sp_EtF2_GCA_036327475_1_00089	CDS	102				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00090	CDS	213				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00091	CDS	183				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00092	CDS	192	rseA		COG3073	Anti-sigma-E factor RseA
Sodalis_sp_EtF2_GCA_036327475_1_00093	CDS	180				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00094	CDS	1806	lepA	3.6.5.-	COG0481	Elongation factor 4
Sodalis_sp_EtF2_GCA_036327475_1_00095	CDS	987	lepB	3.4.21.89	COG0681	Signal peptidase I
Sodalis_sp_EtF2_GCA_036327475_1_00096	CDS	681	rnc	3.1.26.3	COG0571	Ribonuclease 3
Sodalis_sp_EtF2_GCA_036327475_1_00097	CDS	906	era		COG1159	GTPase Era
Sodalis_sp_EtF2_GCA_036327475_1_00098	CDS	783	recO		COG1381	DNA repair protein RecO
Sodalis_sp_EtF2_GCA_036327475_1_00099	CDS	732	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
Sodalis_sp_EtF2_GCA_036327475_1_00100	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
Sodalis_sp_EtF2_GCA_036327475_1_00101	CDS	108				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00102	CDS	609	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
Sodalis_sp_EtF2_GCA_036327475_1_00103	CDS	537				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00104	CDS	363	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
Sodalis_sp_EtF2_GCA_036327475_1_00105	CDS	201	purL_2	6.3.5.3		Phosphoribosylformylglycinamidine synthase
Sodalis_sp_EtF2_GCA_036327475_1_00106	CDS	174				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00107	CDS	345				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00108	CDS	120				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00109	CDS	252				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00110	CDS	1254	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
Sodalis_sp_EtF2_GCA_036327475_1_00111	CDS	366				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00112	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
Sodalis_sp_EtF2_GCA_036327475_1_00113	CDS	807	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
Sodalis_sp_EtF2_GCA_036327475_1_00114	CDS	540	iscR		COG1959	HTH-type transcriptional regulator IscR
Sodalis_sp_EtF2_GCA_036327475_1_00115	CDS	1194	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
Sodalis_sp_EtF2_GCA_036327475_1_00116	CDS	99				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00117	CDS	432	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
Sodalis_sp_EtF2_GCA_036327475_1_00118	CDS	1185	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
Sodalis_sp_EtF2_GCA_036327475_1_00119	CDS	909	rodZ		COG1426	Cytoskeleton protein RodZ
Sodalis_sp_EtF2_GCA_036327475_1_00120	CDS	1122	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
Sodalis_sp_EtF2_GCA_036327475_1_00121	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
Sodalis_sp_EtF2_GCA_036327475_1_00122	CDS	615				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00123	CDS	1191	bamB		COG1520	Outer membrane protein assembly factor BamB
Sodalis_sp_EtF2_GCA_036327475_1_00124	CDS	1452	der		COG1160	GTPase Der
Sodalis_sp_EtF2_GCA_036327475_1_00125	CDS	333	mqo_1	1.1.5.4		malate:quinone oxidoreductase
Sodalis_sp_EtF2_GCA_036327475_1_00126	CDS	471				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00127	CDS	483	mqo_2	1.1.5.4		malate:quinone oxidoreductase
Sodalis_sp_EtF2_GCA_036327475_1_00128	CDS	108				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00129	CDS	243				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00130	CDS	267				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00131	CDS	1377	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
Sodalis_sp_EtF2_GCA_036327475_1_00132	CDS	1464	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
Sodalis_sp_EtF2_GCA_036327475_1_00133	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
Sodalis_sp_EtF2_GCA_036327475_1_00134	CDS	225	ureG			Urease accessory protein UreG
Sodalis_sp_EtF2_GCA_036327475_1_00135	CDS	537				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00136	CDS	207				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00137	CDS	198	ppx	3.6.1.11	COG0248	Exopolyphosphatase
Sodalis_sp_EtF2_GCA_036327475_1_00138	CDS	2070	ppk	2.7.4.1	COG0855	Polyphosphate kinase
Sodalis_sp_EtF2_GCA_036327475_1_00139	CDS	321				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00140	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
Sodalis_sp_EtF2_GCA_036327475_1_00141	CDS	531				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00142	CDS	210	uraA		COG2233	Uracil permease
Sodalis_sp_EtF2_GCA_036327475_1_00143	CDS	534	hda_1		COG0593	DnaA regulatory inactivator Hda
Sodalis_sp_EtF2_GCA_036327475_1_00144	CDS	102	hda_2		COG0593	DnaA regulatory inactivator Hda
Sodalis_sp_EtF2_GCA_036327475_1_00145	CDS	213				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00146	CDS	468	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
Sodalis_sp_EtF2_GCA_036327475_1_00147	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Sodalis_sp_EtF2_GCA_036327475_1_00148	CDS	267	bamC		COG3317	Outer membrane protein assembly factor BamC
Sodalis_sp_EtF2_GCA_036327475_1_00149	CDS	204	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
Sodalis_sp_EtF2_GCA_036327475_1_00150	CDS	108				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00151	CDS	159				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00152	CDS	315				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00153	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
Sodalis_sp_EtF2_GCA_036327475_1_00154	CDS	165				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00155	CDS	180				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00156	CDS	366				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00157	CDS	231				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00158	CDS	198				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00159	CDS	387				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00160	CDS	216				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00161	CDS	1995	tktA	2.2.1.1	COG0021	Transketolase 1
Sodalis_sp_EtF2_GCA_036327475_1_00162	CDS	204	tal	2.2.1.2		Transaldolase
Sodalis_sp_EtF2_GCA_036327475_1_00163	CDS	279				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00164	CDS	426	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
Sodalis_sp_EtF2_GCA_036327475_1_00165	CDS	168				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00166	CDS	531				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00167	CDS	201				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00168	CDS	507	crr		COG2190	PTS system glucose-specific EIIA component
Sodalis_sp_EtF2_GCA_036327475_1_00169	CDS	165				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00170	CDS	357	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
Sodalis_sp_EtF2_GCA_036327475_1_00171	CDS	423				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00172	CDS	759	cysZ		COG2981	Sulfate transporter CysZ
Sodalis_sp_EtF2_GCA_036327475_1_00173	CDS	837	zipA			Cell division protein ZipA
Sodalis_sp_EtF2_GCA_036327475_1_00174	CDS	2025	ligA	6.5.1.2	COG0272	DNA ligase
Sodalis_sp_EtF2_GCA_036327475_1_00175	CDS	120				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00176	CDS	273				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00177	tRNA	76				tRNA-Lys(ttt)
Sodalis_sp_EtF2_GCA_036327475_1_00178	tRNA	76				tRNA-Val(tac)
Sodalis_sp_EtF2_GCA_036327475_1_00179	CDS	1410	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
Sodalis_sp_EtF2_GCA_036327475_1_00180	tRNA	75				tRNA-Ala(ggc)
Sodalis_sp_EtF2_GCA_036327475_1_00181	CDS	1185	nupC		COG1972	Nucleoside permease NupC
Sodalis_sp_EtF2_GCA_036327475_1_00182	CDS	99				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00183	CDS	432				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00184	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
Sodalis_sp_EtF2_GCA_036327475_1_00185	CDS	138				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00186	CDS	255				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00187	tRNA	75				tRNA-Arg(cct)
Sodalis_sp_EtF2_GCA_036327475_1_00188	CDS	150				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00189	CDS	567				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00190	CDS	201				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00191	CDS	204				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00192	CDS	165				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00193	CDS	387				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00194	CDS	759	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
Sodalis_sp_EtF2_GCA_036327475_1_00195	CDS	129				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00196	CDS	615				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00197	CDS	150				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00198	CDS	132				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00199	CDS	180				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00200	CDS	252	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
Sodalis_sp_EtF2_GCA_036327475_1_00201	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
Sodalis_sp_EtF2_GCA_036327475_1_00202	CDS	327	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
Sodalis_sp_EtF2_GCA_036327475_1_00203	CDS	1212	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
Sodalis_sp_EtF2_GCA_036327475_1_00204	CDS	285	yfcJ			putative MFS-type transporter YfcJ
Sodalis_sp_EtF2_GCA_036327475_1_00205	CDS	225				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00206	CDS	1134	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
Sodalis_sp_EtF2_GCA_036327475_1_00207	CDS	237				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00208	CDS	438	usg_1		COG0136	USG-1 protein
Sodalis_sp_EtF2_GCA_036327475_1_00209	CDS	786	truA_1	5.4.99.12	COG0101	tRNA pseudouridine synthase A
Sodalis_sp_EtF2_GCA_036327475_1_00210	CDS	192	dedA_1		COG0586	Protein DedA
Sodalis_sp_EtF2_GCA_036327475_1_00211	CDS	921	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
Sodalis_sp_EtF2_GCA_036327475_1_00212	CDS	1272	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
Sodalis_sp_EtF2_GCA_036327475_1_00213	CDS	627	dedD			Cell division protein DedD
Sodalis_sp_EtF2_GCA_036327475_1_00214	CDS	486	cvpA		COG1286	Colicin V production protein
Sodalis_sp_EtF2_GCA_036327475_1_00215	CDS	330	PAD1	2.5.1.129		Flavin prenyltransferase PAD1, mitochondrial
Sodalis_sp_EtF2_GCA_036327475_1_00216	CDS	246				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00217	CDS	219				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00218	CDS	276				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00219	CDS	105				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00220	CDS	195	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
Sodalis_sp_EtF2_GCA_036327475_1_00221	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
Sodalis_sp_EtF2_GCA_036327475_1_00222	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
Sodalis_sp_EtF2_GCA_036327475_1_00223	CDS	171				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00224	CDS	258				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00225	CDS	231				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00226	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
Sodalis_sp_EtF2_GCA_036327475_1_00227	CDS	219	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
Sodalis_sp_EtF2_GCA_036327475_1_00228	CDS	822	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
Sodalis_sp_EtF2_GCA_036327475_1_00229	CDS	138				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00230	CDS	312				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00231	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
Sodalis_sp_EtF2_GCA_036327475_1_00232	CDS	2283	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
Sodalis_sp_EtF2_GCA_036327475_1_00233	CDS	711	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
Sodalis_sp_EtF2_GCA_036327475_1_00234	CDS	2655	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
Sodalis_sp_EtF2_GCA_036327475_1_00235	CDS	165				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00236	CDS	324	rcsD	2.7.2.-		Phosphotransferase RcsD
Sodalis_sp_EtF2_GCA_036327475_1_00237	CDS	1107	ompC		COG3203	Outer membrane porin C
Sodalis_sp_EtF2_GCA_036327475_1_00238	CDS	378	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
Sodalis_sp_EtF2_GCA_036327475_1_00239	CDS	222				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00240	tRNA	77				tRNA-Pro(ggg)
Sodalis_sp_EtF2_GCA_036327475_1_00241	CDS	237				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00242	CDS	708				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00243	CDS	93				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00244	CDS	285	rplY		COG1825	50S ribosomal protein L25
Sodalis_sp_EtF2_GCA_036327475_1_00245	CDS	549				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00246	CDS	129	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
Sodalis_sp_EtF2_GCA_036327475_1_00247	CDS	885	nfo	3.1.21.2	COG0648	Endonuclease 4
Sodalis_sp_EtF2_GCA_036327475_1_00248	CDS	402				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00249	CDS	360				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00250	CDS	135				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00251	CDS	666	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
Sodalis_sp_EtF2_GCA_036327475_1_00252	CDS	495				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00253	CDS	291				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00254	CDS	1728	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
Sodalis_sp_EtF2_GCA_036327475_1_00255	CDS	90				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00256	CDS	378				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00257	CDS	246	apbC_1		COG0489	Iron-sulfur cluster carrier protein
Sodalis_sp_EtF2_GCA_036327475_1_00258	CDS	234	apbC_2		COG0489	Iron-sulfur cluster carrier protein
Sodalis_sp_EtF2_GCA_036327475_1_00259	CDS	279				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00260	CDS	279				hypothetical protein
Sodalis_sp_EtF2_GCA_036327475_1_00261	CDS	582	dcd	3.5.4.13	COG0717	dCTP deaminase
Sodalis_sp_EtF2_GCA_036327475_1_00262	CDS	237				hypothetical protein
