locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sodalis_sp_PSPU_GCA_000647915_1_00043	CDS	1185				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00044	CDS	243				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00045	CDS	882				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00046	CDS	1665				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00047	CDS	285				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00048	CDS	621				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00049	CDS	309				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00050	CDS	693				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00051	CDS	189			COG3039	IS5 family transposase ISEcl3
Sodalis_sp_PSPU_GCA_000647915_1_00052	CDS	273				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00053	CDS	630	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
Sodalis_sp_PSPU_GCA_000647915_1_00054	CDS	183				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00055	CDS	285				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00056	CDS	291				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00057	CDS	390				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00058	CDS	177	rop			Regulatory protein rop
Sodalis_sp_PSPU_GCA_000647915_1_00059	CDS	276		3.2.2.-		Putative 3-methyladenine DNA glycosylase
Sodalis_sp_PSPU_GCA_000647915_1_00060	CDS	1350				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00061	CDS	408				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00062	CDS	900				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00063	CDS	510		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
Sodalis_sp_PSPU_GCA_000647915_1_00064	CDS	543				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00065	CDS	174				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00066	CDS	471	stpA		COG2916	DNA-binding protein StpA
Sodalis_sp_PSPU_GCA_000647915_1_00067	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
Sodalis_sp_PSPU_GCA_000647915_1_00068	CDS	1635	yidC			Membrane protein insertase YidC
Sodalis_sp_PSPU_GCA_000647915_1_00069	CDS	261				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00070	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Sodalis_sp_PSPU_GCA_000647915_1_00071	CDS	1377	glmU			Bifunctional protein GlmU
Sodalis_sp_PSPU_GCA_000647915_1_00072	CDS	99				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00073	CDS	819	atpB		COG0356	ATP synthase subunit a
Sodalis_sp_PSPU_GCA_000647915_1_00074	CDS	240	atpE		COG0636	ATP synthase subunit c
Sodalis_sp_PSPU_GCA_000647915_1_00075	CDS	471	atpF		COG0711	ATP synthase subunit b
Sodalis_sp_PSPU_GCA_000647915_1_00076	CDS	534	atpH		COG0712	ATP synthase subunit delta
Sodalis_sp_PSPU_GCA_000647915_1_00077	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
Sodalis_sp_PSPU_GCA_000647915_1_00078	CDS	864	atpG		COG0224	ATP synthase gamma chain
Sodalis_sp_PSPU_GCA_000647915_1_00079	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
Sodalis_sp_PSPU_GCA_000647915_1_00080	CDS	423	atpC		COG0355	ATP synthase epsilon chain
Sodalis_sp_PSPU_GCA_000647915_1_00081	CDS	1362	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
Sodalis_sp_PSPU_GCA_000647915_1_00082	CDS	117				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00083	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
Sodalis_sp_PSPU_GCA_000647915_1_00084	tRNA	76				tRNA-Glu(ttc)
Sodalis_sp_PSPU_GCA_000647915_1_00085	rRNA	106				5S ribosomal RNA
Sodalis_sp_PSPU_GCA_000647915_1_00086	tRNA	76				tRNA-Trp(cca)
Sodalis_sp_PSPU_GCA_000647915_1_00087	CDS	339				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00088	CDS	822	hdfR			HTH-type transcriptional regulator HdfR
Sodalis_sp_PSPU_GCA_000647915_1_00089	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
Sodalis_sp_PSPU_GCA_000647915_1_00090	CDS	327	trxA		COG0526	Thioredoxin 1
Sodalis_sp_PSPU_GCA_000647915_1_00091	CDS	1089	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
Sodalis_sp_PSPU_GCA_000647915_1_00092	tRNA	77				tRNA-Pro(tgg)
Sodalis_sp_PSPU_GCA_000647915_1_00093	tRNA	87				tRNA-Leu(cag)
Sodalis_sp_PSPU_GCA_000647915_1_00094	tRNA	76				tRNA-His(gtg)
Sodalis_sp_PSPU_GCA_000647915_1_00095	tRNA	76				tRNA-Arg(ccg)
Sodalis_sp_PSPU_GCA_000647915_1_00096	CDS	963	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
Sodalis_sp_PSPU_GCA_000647915_1_00097	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
Sodalis_sp_PSPU_GCA_000647915_1_00098	CDS	1182				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00099	CDS	150				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00100	CDS	705				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00101	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
Sodalis_sp_PSPU_GCA_000647915_1_00102	CDS	2538	cyaA	4.6.1.1	COG3072	Adenylate cyclase
Sodalis_sp_PSPU_GCA_000647915_1_00103	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
Sodalis_sp_PSPU_GCA_000647915_1_00104	CDS	951	corA		COG0598	Magnesium transport protein CorA
Sodalis_sp_PSPU_GCA_000647915_1_00105	CDS	294				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00106	CDS	807	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
Sodalis_sp_PSPU_GCA_000647915_1_00107	CDS	387	pldB	3.1.1.5	COG2267	Lysophospholipase L2
Sodalis_sp_PSPU_GCA_000647915_1_00108	CDS	351				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00109	CDS	222				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00110	CDS	1107	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Sodalis_sp_PSPU_GCA_000647915_1_00111	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
Sodalis_sp_PSPU_GCA_000647915_1_00112	CDS	774	bioH	3.1.1.85		Pimeloyl-[acyl-carrier protein] methyl ester esterase
Sodalis_sp_PSPU_GCA_000647915_1_00113	CDS	666	damX			Cell division protein DamX
Sodalis_sp_PSPU_GCA_000647915_1_00114	CDS	1086	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
Sodalis_sp_PSPU_GCA_000647915_1_00115	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
Sodalis_sp_PSPU_GCA_000647915_1_00116	CDS	693	dam	2.1.1.72	COG0338	DNA adenine methylase
Sodalis_sp_PSPU_GCA_000647915_1_00117	CDS	219				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00118	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
Sodalis_sp_PSPU_GCA_000647915_1_00119	CDS	300				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00120	CDS	1224	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
Sodalis_sp_PSPU_GCA_000647915_1_00121	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
Sodalis_sp_PSPU_GCA_000647915_1_00122	CDS	483	cfxP_1	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
Sodalis_sp_PSPU_GCA_000647915_1_00123	CDS	375	cfxP_2	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
Sodalis_sp_PSPU_GCA_000647915_1_00124	CDS	288	tusB		COG2168	Protein TusB
Sodalis_sp_PSPU_GCA_000647915_1_00125	CDS	360	tusC		COG2923	Protein TusC
Sodalis_sp_PSPU_GCA_000647915_1_00126	CDS	372	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
Sodalis_sp_PSPU_GCA_000647915_1_00127	CDS	279				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00128	CDS	2106	fusA		COG0480	Elongation factor G
Sodalis_sp_PSPU_GCA_000647915_1_00129	CDS	471	rpsG		COG0049	30S ribosomal protein S7
Sodalis_sp_PSPU_GCA_000647915_1_00130	CDS	375	rpsL		COG0048	30S ribosomal protein S12
Sodalis_sp_PSPU_GCA_000647915_1_00131	CDS	375	rplQ		COG0203	50S ribosomal protein L17
Sodalis_sp_PSPU_GCA_000647915_1_00132	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
Sodalis_sp_PSPU_GCA_000647915_1_00133	CDS	621	rpsD		COG0522	30S ribosomal protein S4
Sodalis_sp_PSPU_GCA_000647915_1_00134	CDS	390	rpsK		COG0100	30S ribosomal protein S11
Sodalis_sp_PSPU_GCA_000647915_1_00135	CDS	357	rpsM		COG0099	30S ribosomal protein S13
Sodalis_sp_PSPU_GCA_000647915_1_00136	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
Sodalis_sp_PSPU_GCA_000647915_1_00137	CDS	1332	secY		COG0201	Protein translocase subunit SecY
Sodalis_sp_PSPU_GCA_000647915_1_00138	CDS	465	rplO		COG0200	50S ribosomal protein L15
Sodalis_sp_PSPU_GCA_000647915_1_00139	CDS	180	rpmD		COG1841	50S ribosomal protein L30
Sodalis_sp_PSPU_GCA_000647915_1_00140	CDS	501	rpsE		COG0098	30S ribosomal protein S5
Sodalis_sp_PSPU_GCA_000647915_1_00141	CDS	354	rplR		COG0256	50S ribosomal protein L18
Sodalis_sp_PSPU_GCA_000647915_1_00142	CDS	534	rplF		COG0097	50S ribosomal protein L6
Sodalis_sp_PSPU_GCA_000647915_1_00143	CDS	393	rpsH		COG0096	30S ribosomal protein S8
Sodalis_sp_PSPU_GCA_000647915_1_00144	CDS	306	rpsN		COG0199	30S ribosomal protein S14
Sodalis_sp_PSPU_GCA_000647915_1_00145	CDS	540	rplE		COG0094	50S ribosomal protein L5
Sodalis_sp_PSPU_GCA_000647915_1_00146	CDS	315	rplX		COG0198	50S ribosomal protein L24
Sodalis_sp_PSPU_GCA_000647915_1_00147	CDS	372	rplN		COG0093	50S ribosomal protein L14
Sodalis_sp_PSPU_GCA_000647915_1_00148	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
Sodalis_sp_PSPU_GCA_000647915_1_00149	CDS	192	rpmC		COG0255	50S ribosomal protein L29
Sodalis_sp_PSPU_GCA_000647915_1_00150	CDS	411	rplP		COG0197	50S ribosomal protein L16
Sodalis_sp_PSPU_GCA_000647915_1_00151	CDS	699	rpsC		COG0092	30S ribosomal protein S3
Sodalis_sp_PSPU_GCA_000647915_1_00152	CDS	333	rplV		COG0091	50S ribosomal protein L22
Sodalis_sp_PSPU_GCA_000647915_1_00153	CDS	279	rpsS		COG0185	30S ribosomal protein S19
Sodalis_sp_PSPU_GCA_000647915_1_00154	CDS	822	rplB		COG0090	50S ribosomal protein L2
Sodalis_sp_PSPU_GCA_000647915_1_00155	CDS	303	rplW		COG0089	50S ribosomal protein L23
Sodalis_sp_PSPU_GCA_000647915_1_00156	CDS	606	rplD		COG0088	50S ribosomal protein L4
Sodalis_sp_PSPU_GCA_000647915_1_00157	CDS	630	rplC		COG0087	50S ribosomal protein L3
Sodalis_sp_PSPU_GCA_000647915_1_00158	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
Sodalis_sp_PSPU_GCA_000647915_1_00159	CDS	945	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
Sodalis_sp_PSPU_GCA_000647915_1_00160	CDS	1299	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
Sodalis_sp_PSPU_GCA_000647915_1_00161	CDS	252				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00162	CDS	162	smg			Protein Smg
Sodalis_sp_PSPU_GCA_000647915_1_00163	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
Sodalis_sp_PSPU_GCA_000647915_1_00164	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
Sodalis_sp_PSPU_GCA_000647915_1_00165	CDS	624	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
Sodalis_sp_PSPU_GCA_000647915_1_00166	CDS	2775	polA	2.7.7.7	COG0258	DNA polymerase I
Sodalis_sp_PSPU_GCA_000647915_1_00167	CDS	636	engB		COG0218	putative GTP-binding protein EngB
Sodalis_sp_PSPU_GCA_000647915_1_00168	CDS	627	gmk	2.7.4.8	COG0194	Guanylate kinase
Sodalis_sp_PSPU_GCA_000647915_1_00169	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
Sodalis_sp_PSPU_GCA_000647915_1_00170	CDS	2106	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
Sodalis_sp_PSPU_GCA_000647915_1_00171	CDS	426	mhqR		COG1846	HTH-type transcriptional regulator MhqR
Sodalis_sp_PSPU_GCA_000647915_1_00172	CDS	864				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00173	CDS	720	rph	2.7.7.56		Ribonuclease PH
Sodalis_sp_PSPU_GCA_000647915_1_00174	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
Sodalis_sp_PSPU_GCA_000647915_1_00175	CDS	231				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00176	CDS	1125	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
Sodalis_sp_PSPU_GCA_000647915_1_00177	CDS	780				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00178	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
Sodalis_sp_PSPU_GCA_000647915_1_00179	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
Sodalis_sp_PSPU_GCA_000647915_1_00180	CDS	168	rpmG		COG0267	50S ribosomal protein L33
Sodalis_sp_PSPU_GCA_000647915_1_00181	CDS	237	rpmB		COG0227	50S ribosomal protein L28
Sodalis_sp_PSPU_GCA_000647915_1_00182	CDS	1128	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
Sodalis_sp_PSPU_GCA_000647915_1_00183	CDS	585	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
Sodalis_sp_PSPU_GCA_000647915_1_00184	CDS	117				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00185	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
Sodalis_sp_PSPU_GCA_000647915_1_00186	CDS	906				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00187	CDS	1203				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00188	CDS	975				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00189	CDS	93				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00190	CDS	420	rfaF_1	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
Sodalis_sp_PSPU_GCA_000647915_1_00191	CDS	465	rfaF_2	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
Sodalis_sp_PSPU_GCA_000647915_1_00192	CDS	969	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
Sodalis_sp_PSPU_GCA_000647915_1_00193	CDS	252				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00194	CDS	816	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Sodalis_sp_PSPU_GCA_000647915_1_00195	CDS	1017	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
Sodalis_sp_PSPU_GCA_000647915_1_00196	CDS	471	secB		COG1952	Protein-export protein SecB
Sodalis_sp_PSPU_GCA_000647915_1_00197	CDS	252	grxC		COG0695	Glutaredoxin 3
Sodalis_sp_PSPU_GCA_000647915_1_00198	CDS	432	yibN		COG0607	putative protein YibN
Sodalis_sp_PSPU_GCA_000647915_1_00199	CDS	153				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00200	CDS	339				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00201	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
Sodalis_sp_PSPU_GCA_000647915_1_00202	CDS	357	cpxA_1	2.7.13.3		Sensor histidine kinase CpxA
Sodalis_sp_PSPU_GCA_000647915_1_00203	CDS	990	cpxA_2	2.7.13.3		Sensor histidine kinase CpxA
Sodalis_sp_PSPU_GCA_000647915_1_00204	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
Sodalis_sp_PSPU_GCA_000647915_1_00205	CDS	993	sbp		COG1613	Sulfate-binding protein
Sodalis_sp_PSPU_GCA_000647915_1_00206	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Sodalis_sp_PSPU_GCA_000647915_1_00207	CDS	216	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
Sodalis_sp_PSPU_GCA_000647915_1_00208	CDS	1176	emrD			Multidrug resistance protein D
Sodalis_sp_PSPU_GCA_000647915_1_00209	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
Sodalis_sp_PSPU_GCA_000647915_1_00210	CDS	420				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00211	CDS	426	ftsN_1		COG3087	Cell division protein FtsN
Sodalis_sp_PSPU_GCA_000647915_1_00212	CDS	468	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
Sodalis_sp_PSPU_GCA_000647915_1_00213	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
Sodalis_sp_PSPU_GCA_000647915_1_00214	CDS	255	ftsN_2		COG3087	Cell division protein FtsN
Sodalis_sp_PSPU_GCA_000647915_1_00215	CDS	1812	typA		COG1217	GTP-binding protein TypA/BipA
Sodalis_sp_PSPU_GCA_000647915_1_00216	CDS	216	rpmE		COG0254	50S ribosomal protein L31
Sodalis_sp_PSPU_GCA_000647915_1_00217	CDS	2199	priA	3.6.4.-	COG1198	Primosomal protein N'
Sodalis_sp_PSPU_GCA_000647915_1_00218	CDS	864	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
Sodalis_sp_PSPU_GCA_000647915_1_00219	CDS	534	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
Sodalis_sp_PSPU_GCA_000647915_1_00220	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
Sodalis_sp_PSPU_GCA_000647915_1_00221	CDS	963	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
Sodalis_sp_PSPU_GCA_000647915_1_00222	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Sodalis_sp_PSPU_GCA_000647915_1_00223	CDS	789	argB	2.7.2.8	COG0548	Acetylglutamate kinase
Sodalis_sp_PSPU_GCA_000647915_1_00224	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
Sodalis_sp_PSPU_GCA_000647915_1_00225	CDS	1149	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
Sodalis_sp_PSPU_GCA_000647915_1_00226	CDS	1113	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
Sodalis_sp_PSPU_GCA_000647915_1_00227	CDS	873	murI	5.1.1.3	COG0796	Glutamate racemase
Sodalis_sp_PSPU_GCA_000647915_1_00228	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
Sodalis_sp_PSPU_GCA_000647915_1_00229	CDS	1671				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00230	CDS	972	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
Sodalis_sp_PSPU_GCA_000647915_1_00231	CDS	2463	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
Sodalis_sp_PSPU_GCA_000647915_1_00232	CDS	936	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Sodalis_sp_PSPU_GCA_000647915_1_00233	CDS	1341	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
Sodalis_sp_PSPU_GCA_000647915_1_00234	CDS	2844	uvrA		COG0178	UvrABC system protein A
Sodalis_sp_PSPU_GCA_000647915_1_00235	CDS	528	ssb			Single-stranded DNA-binding protein
Sodalis_sp_PSPU_GCA_000647915_1_00236	CDS	972	gltP			Proton/glutamate-aspartate symporter
Sodalis_sp_PSPU_GCA_000647915_1_00237	CDS	1956	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
Sodalis_sp_PSPU_GCA_000647915_1_00238	CDS	234				hypothetical protein
Sodalis_sp_PSPU_GCA_000647915_1_00239	CDS	945	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
Sodalis_sp_PSPU_GCA_000647915_1_00240	CDS	465	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
Sodalis_sp_PSPU_GCA_000647915_1_00241	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
Sodalis_sp_PSPU_GCA_000647915_1_00242	CDS	426	rraB		COG3076	Regulator of ribonuclease activity B
Sodalis_sp_PSPU_GCA_000647915_1_00243	CDS	1017	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
Sodalis_sp_PSPU_GCA_000647915_1_00244	CDS	1071	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
Sodalis_sp_PSPU_GCA_000647915_1_00245	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
Sodalis_sp_PSPU_GCA_000647915_1_00246	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
Sodalis_sp_PSPU_GCA_000647915_1_00247	CDS	450	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
Sodalis_sp_PSPU_GCA_000647915_1_00248	CDS	225	valS_1	6.1.1.9	COG0525	Valine--tRNA ligase
Sodalis_sp_PSPU_GCA_000647915_1_00249	CDS	441	valS_2	6.1.1.9	COG0525	Valine--tRNA ligase
Sodalis_sp_PSPU_GCA_000647915_1_00250	CDS	528	valS_3	6.1.1.9	COG0525	Valine--tRNA ligase
Sodalis_sp_PSPU_GCA_000647915_1_00251	CDS	528	valS_4	6.1.1.9	COG0525	Valine--tRNA ligase
Sodalis_sp_PSPU_GCA_000647915_1_00252	tRNA	85				tRNA-Leu(caa)
Sodalis_sp_PSPU_GCA_000647915_1_00253	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
Sodalis_sp_PSPU_GCA_000647915_1_00254	CDS	1092	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
Sodalis_sp_PSPU_GCA_000647915_1_00255	CDS	255	yggX		COG2924	putative Fe(2+)-trafficking protein
