locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sodalis_sp_SPI-1_GCF_001602625_1_00020	CDS	159	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
Sodalis_sp_SPI-1_GCF_001602625_1_00021	CDS	225	iscR			HTH-type transcriptional regulator IscR
Sodalis_sp_SPI-1_GCF_001602625_1_00022	CDS	873	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
Sodalis_sp_SPI-1_GCF_001602625_1_00023	CDS	246				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00024	CDS	564				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00025	CDS	432	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
Sodalis_sp_SPI-1_GCF_001602625_1_00026	CDS	1176	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
Sodalis_sp_SPI-1_GCF_001602625_1_00027	CDS	174				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00028	CDS	915	rodZ		COG1426	Cytoskeleton protein RodZ
Sodalis_sp_SPI-1_GCF_001602625_1_00029	CDS	1122	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
Sodalis_sp_SPI-1_GCF_001602625_1_00030	CDS	420				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00031	CDS	135				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00032	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
Sodalis_sp_SPI-1_GCF_001602625_1_00033	CDS	222		1.-.-.-	COG0243	putative oxidoreductase
Sodalis_sp_SPI-1_GCF_001602625_1_00034	CDS	240				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00035	CDS	1191	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
Sodalis_sp_SPI-1_GCF_001602625_1_00036	CDS	1398	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
Sodalis_sp_SPI-1_GCF_001602625_1_00037	CDS	1584	bmr3			Multidrug resistance protein 3
Sodalis_sp_SPI-1_GCF_001602625_1_00038	CDS	789	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
Sodalis_sp_SPI-1_GCF_001602625_1_00039	CDS	243	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00040	CDS	855	panC	6.3.2.1	COG0414	Pantothenate synthetase
Sodalis_sp_SPI-1_GCF_001602625_1_00041	CDS	315				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00042	CDS	252				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00043	CDS	543	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00044	CDS	252				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00045	CDS	864	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00046	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
Sodalis_sp_SPI-1_GCF_001602625_1_00047	CDS	201				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00048	CDS	309	acnB_1	4.2.1.3	COG1049	Aconitate hydratase B
Sodalis_sp_SPI-1_GCF_001602625_1_00049	CDS	2274	acnB_2	4.2.1.3	COG1049	Aconitate hydratase B
Sodalis_sp_SPI-1_GCF_001602625_1_00050	CDS	123				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00051	CDS	171				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00052	CDS	1428	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
Sodalis_sp_SPI-1_GCF_001602625_1_00053	CDS	1380	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
Sodalis_sp_SPI-1_GCF_001602625_1_00054	CDS	654	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
Sodalis_sp_SPI-1_GCF_001602625_1_00055	CDS	294				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00056	CDS	462				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00057	CDS	546	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
Sodalis_sp_SPI-1_GCF_001602625_1_00058	CDS	396	aroP_1		COG1113	Aromatic amino acid transport protein AroP
Sodalis_sp_SPI-1_GCF_001602625_1_00059	CDS	177	aroP_2		COG1113	Aromatic amino acid transport protein AroP
Sodalis_sp_SPI-1_GCF_001602625_1_00060	CDS	315				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00061	CDS	195				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00062	CDS	255				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00063	CDS	105				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00064	CDS	117				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00065	CDS	342				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00066	CDS	603	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
Sodalis_sp_SPI-1_GCF_001602625_1_00067	CDS	216				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00068	CDS	159	yacG		COG3024	DNA gyrase inhibitor YacG
Sodalis_sp_SPI-1_GCF_001602625_1_00069	CDS	2709	secA		COG0653	Protein translocase subunit SecA
Sodalis_sp_SPI-1_GCF_001602625_1_00070	CDS	528				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00071	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
Sodalis_sp_SPI-1_GCF_001602625_1_00072	CDS	858	ftsZ		COG0206	Cell division protein FtsZ
Sodalis_sp_SPI-1_GCF_001602625_1_00073	CDS	141				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00074	CDS	765				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00075	CDS	714	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
Sodalis_sp_SPI-1_GCF_001602625_1_00076	CDS	246				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00077	CDS	270	argE_1	3.5.1.16		Acetylornithine deacetylase
Sodalis_sp_SPI-1_GCF_001602625_1_00078	CDS	243	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
Sodalis_sp_SPI-1_GCF_001602625_1_00079	CDS	159	argB	2.7.2.8	COG0548	Acetylglutamate kinase
Sodalis_sp_SPI-1_GCF_001602625_1_00080	CDS	174	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Sodalis_sp_SPI-1_GCF_001602625_1_00081	CDS	207				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00082	CDS	918	oxyR			Hydrogen peroxide-inducible genes activator
Sodalis_sp_SPI-1_GCF_001602625_1_00083	CDS	1398	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
Sodalis_sp_SPI-1_GCF_001602625_1_00084	CDS	411	fabR_1		COG1309	HTH-type transcriptional repressor FabR
Sodalis_sp_SPI-1_GCF_001602625_1_00085	CDS	468	fabR_2			HTH-type transcriptional repressor FabR
Sodalis_sp_SPI-1_GCF_001602625_1_00086	CDS	333				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00087	CDS	201				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00088	CDS	243				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00089	CDS	921	murI_1	5.1.1.3	COG0796	Glutamate racemase
Sodalis_sp_SPI-1_GCF_001602625_1_00090	CDS	237	rpmB		COG0227	50S ribosomal protein L28
Sodalis_sp_SPI-1_GCF_001602625_1_00091	CDS	168	rpmG		COG0267	50S ribosomal protein L33
Sodalis_sp_SPI-1_GCF_001602625_1_00092	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
Sodalis_sp_SPI-1_GCF_001602625_1_00093	CDS	492	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00094	CDS	414				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00095	CDS	405				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00096	CDS	564	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
Sodalis_sp_SPI-1_GCF_001602625_1_00097	CDS	126				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00098	CDS	159				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00099	CDS	240	exeD			Secretin ExeD
Sodalis_sp_SPI-1_GCF_001602625_1_00100	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
Sodalis_sp_SPI-1_GCF_001602625_1_00101	CDS	132	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
Sodalis_sp_SPI-1_GCF_001602625_1_00102	CDS	1032	damX		COG3266	Cell division protein DamX
Sodalis_sp_SPI-1_GCF_001602625_1_00103	CDS	813	dam	2.1.1.72	COG0338	DNA adenine methylase
Sodalis_sp_SPI-1_GCF_001602625_1_00104	CDS	681	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
Sodalis_sp_SPI-1_GCF_001602625_1_00105	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
Sodalis_sp_SPI-1_GCF_001602625_1_00106	CDS	90				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00107	CDS	174				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00108	CDS	1191	tsgA		COG0477	Protein TsgA
Sodalis_sp_SPI-1_GCF_001602625_1_00109	CDS	114				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00110	CDS	582	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
Sodalis_sp_SPI-1_GCF_001602625_1_00111	CDS	120	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00112	CDS	183				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00113	CDS	180				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00114	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
Sodalis_sp_SPI-1_GCF_001602625_1_00115	CDS	117				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00116	CDS	180	prkA	2.7.1.19	COG3954	Phosphoribulokinase 1
Sodalis_sp_SPI-1_GCF_001602625_1_00117	CDS	123				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00118	CDS	195	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
Sodalis_sp_SPI-1_GCF_001602625_1_00119	CDS	219	kefB_1			Glutathione-regulated potassium-efflux system protein KefB
Sodalis_sp_SPI-1_GCF_001602625_1_00120	CDS	558	kefB_2			Glutathione-regulated potassium-efflux system protein KefB
Sodalis_sp_SPI-1_GCF_001602625_1_00121	CDS	393	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
Sodalis_sp_SPI-1_GCF_001602625_1_00122	CDS	732	murI_2	5.1.1.3	COG0796	Glutamate racemase
Sodalis_sp_SPI-1_GCF_001602625_1_00123	rRNA	799				16S ribosomal RNA (partial)
Sodalis_sp_SPI-1_GCF_001602625_1_00124	CDS	183	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
Sodalis_sp_SPI-1_GCF_001602625_1_00125	CDS	408				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00126	CDS	777	rpoH		COG0568	RNA polymerase sigma factor RpoH
Sodalis_sp_SPI-1_GCF_001602625_1_00127	CDS	207	ftsX		COG2177	Cell division protein FtsX
Sodalis_sp_SPI-1_GCF_001602625_1_00128	CDS	465	ftsE		COG2884	Cell division ATP-binding protein FtsE
Sodalis_sp_SPI-1_GCF_001602625_1_00129	CDS	672	ftsY		COG0552	Signal recognition particle receptor FtsY
Sodalis_sp_SPI-1_GCF_001602625_1_00130	CDS	267	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
Sodalis_sp_SPI-1_GCF_001602625_1_00131	CDS	318	metJ		COG3060	Met repressor
Sodalis_sp_SPI-1_GCF_001602625_1_00132	CDS	216				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00133	CDS	216	rpmE		COG0254	50S ribosomal protein L31
Sodalis_sp_SPI-1_GCF_001602625_1_00134	CDS	1491	priA	3.6.4.-	COG1198	Primosomal protein N'
Sodalis_sp_SPI-1_GCF_001602625_1_00135	CDS	165				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00136	CDS	792	ftsN		COG3087	Cell division protein FtsN
Sodalis_sp_SPI-1_GCF_001602625_1_00137	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
Sodalis_sp_SPI-1_GCF_001602625_1_00138	CDS	1338	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
Sodalis_sp_SPI-1_GCF_001602625_1_00139	CDS	240	zapB		COG3074	Cell division protein ZapB
Sodalis_sp_SPI-1_GCF_001602625_1_00140	CDS	216	emrD			Multidrug resistance protein D
Sodalis_sp_SPI-1_GCF_001602625_1_00141	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
Sodalis_sp_SPI-1_GCF_001602625_1_00142	CDS	327				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00143	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Sodalis_sp_SPI-1_GCF_001602625_1_00144	CDS	117				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00145	CDS	96	sbp		COG1613	Sulfate-binding protein
Sodalis_sp_SPI-1_GCF_001602625_1_00146	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
Sodalis_sp_SPI-1_GCF_001602625_1_00147	CDS	207				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00148	CDS	132				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00149	CDS	153				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00150	CDS	504	cpxP		COG3678	Periplasmic protein CpxP
Sodalis_sp_SPI-1_GCF_001602625_1_00151	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
Sodalis_sp_SPI-1_GCF_001602625_1_00152	CDS	1209	cpxA	2.7.13.3		Sensor histidine kinase CpxA
Sodalis_sp_SPI-1_GCF_001602625_1_00153	CDS	303	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00154	CDS	522				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00155	CDS	195	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00156	CDS	1017	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
Sodalis_sp_SPI-1_GCF_001602625_1_00157	CDS	471	secB		COG1952	Protein-export protein SecB
Sodalis_sp_SPI-1_GCF_001602625_1_00158	CDS	252	grxC		COG0695	Glutaredoxin 3
Sodalis_sp_SPI-1_GCF_001602625_1_00159	CDS	432	yibN		COG0607	putative protein YibN
Sodalis_sp_SPI-1_GCF_001602625_1_00160	CDS	315				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00161	CDS	486	envC		COG4942	Murein hydrolase activator EnvC
Sodalis_sp_SPI-1_GCF_001602625_1_00162	CDS	852				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00163	CDS	168				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00164	CDS	471	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
Sodalis_sp_SPI-1_GCF_001602625_1_00165	CDS	1083	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
Sodalis_sp_SPI-1_GCF_001602625_1_00166	CDS	222				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00167	CDS	906				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00168	CDS	1224				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00169	CDS	975				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00170	CDS	1074	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00171	CDS	660	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00172	CDS	891	fabI_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
Sodalis_sp_SPI-1_GCF_001602625_1_00173	CDS	789	fabI_3	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
Sodalis_sp_SPI-1_GCF_001602625_1_00174	CDS	384	ygiF_1	3.6.1.25	COG3025	Inorganic triphosphatase
Sodalis_sp_SPI-1_GCF_001602625_1_00175	CDS	294	ygiF_2	3.6.1.25	COG3025	Inorganic triphosphatase
Sodalis_sp_SPI-1_GCF_001602625_1_00176	CDS	237				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00177	CDS	1263	cca		COG0617	Multifunctional CCA protein
Sodalis_sp_SPI-1_GCF_001602625_1_00178	CDS	129				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00179	CDS	306	uppP	3.6.1.27		Undecaprenyl-diphosphatase
Sodalis_sp_SPI-1_GCF_001602625_1_00180	CDS	336	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
Sodalis_sp_SPI-1_GCF_001602625_1_00181	CDS	393	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
Sodalis_sp_SPI-1_GCF_001602625_1_00182	CDS	348				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00183	CDS	348	tusA			Sulfur carrier protein TusA
Sodalis_sp_SPI-1_GCF_001602625_1_00184	CDS	357				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00185	CDS	159				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00186	CDS	207				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00187	CDS	285				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00188	CDS	210				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00189	CDS	264				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00190	CDS	144				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00191	CDS	153				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00192	CDS	147				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00193	CDS	174				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00194	CDS	129				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00195	CDS	375				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00196	CDS	276				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00197	CDS	261				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00198	CDS	225				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00199	CDS	423				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00200	CDS	213				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00201	CDS	462				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00202	CDS	192				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00203	CDS	201				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00204	CDS	1158				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00205	CDS	810	prlC	3.4.24.70	COG0339	Oligopeptidase A
Sodalis_sp_SPI-1_GCF_001602625_1_00206	CDS	246				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00207	CDS	417				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00208	CDS	303				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00209	CDS	228				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00210	CDS	240				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00211	CDS	90	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
Sodalis_sp_SPI-1_GCF_001602625_1_00212	CDS	267				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00213	CDS	264				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00214	CDS	264				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00215	CDS	144				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00216	CDS	1323	yhjE			Inner membrane metabolite transport protein YhjE
Sodalis_sp_SPI-1_GCF_001602625_1_00217	CDS	240				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00218	CDS	432				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00219	CDS	330				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00220	CDS	189				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00221	CDS	168				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00222	CDS	228				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00223	CDS	489				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00224	CDS	162				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00225	CDS	225				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00226	CDS	153				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00227	CDS	168				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00228	CDS	159				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00229	CDS	117				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00230	CDS	150				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00231	CDS	126				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00232	CDS	144				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00233	CDS	330				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00234	CDS	246				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00235	CDS	213	dppB_1		COG0601	Dipeptide transport system permease protein DppB
Sodalis_sp_SPI-1_GCF_001602625_1_00236	CDS	288	dppB_2		COG0601	Dipeptide transport system permease protein DppB
Sodalis_sp_SPI-1_GCF_001602625_1_00237	CDS	324	dppB_3		COG0601	Dipeptide transport system permease protein DppB
Sodalis_sp_SPI-1_GCF_001602625_1_00238	CDS	534	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00239	CDS	534	def	3.5.1.88	COG0242	Peptide deformylase
Sodalis_sp_SPI-1_GCF_001602625_1_00240	CDS	177				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00241	CDS	582	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
Sodalis_sp_SPI-1_GCF_001602625_1_00242	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
Sodalis_sp_SPI-1_GCF_001602625_1_00243	CDS	207	yrdA		COG0663	Protein YrdA
Sodalis_sp_SPI-1_GCF_001602625_1_00244	CDS	195				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00245	rRNA	799				16S ribosomal RNA (partial)
Sodalis_sp_SPI-1_GCF_001602625_1_00246	rRNA	111				5S ribosomal RNA
Sodalis_sp_SPI-1_GCF_001602625_1_00247	tRNA	77				tRNA-Asp(gtc)
Sodalis_sp_SPI-1_GCF_001602625_1_00248	tRNA	76				tRNA-Trp(cca)
Sodalis_sp_SPI-1_GCF_001602625_1_00249	CDS	336				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00250	CDS	105				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00251	CDS	243				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00252	CDS	159				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00253	CDS	111				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00254	CDS	369				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00255	CDS	252				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00256	CDS	270				hypothetical protein
Sodalis_sp_SPI-1_GCF_001602625_1_00257	CDS	123	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
Sodalis_sp_SPI-1_GCF_001602625_1_00258	CDS	357	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
Sodalis_sp_SPI-1_GCF_001602625_1_00259	CDS	276	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
