locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sodalis_sp_HBA_GCF_900161835_1_00019	CDS	798	map	3.4.11.18	COG0024	Methionine aminopeptidase
Sodalis_sp_HBA_GCF_900161835_1_00020	CDS	726	rpsB		COG0052	30S ribosomal protein S2
Sodalis_sp_HBA_GCF_900161835_1_00021	CDS	882	tsf		COG0264	Elongation factor Ts
Sodalis_sp_HBA_GCF_900161835_1_00022	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
Sodalis_sp_HBA_GCF_900161835_1_00023	CDS	558	frr		COG0233	Ribosome-recycling factor
Sodalis_sp_HBA_GCF_900161835_1_00024	CDS	1197	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
Sodalis_sp_HBA_GCF_900161835_1_00025	CDS	771	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
Sodalis_sp_HBA_GCF_900161835_1_00026	CDS	858	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
Sodalis_sp_HBA_GCF_900161835_1_00027	CDS	1356	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
Sodalis_sp_HBA_GCF_900161835_1_00028	CDS	2484	bamA		COG4775	Outer membrane protein assembly factor BamA
Sodalis_sp_HBA_GCF_900161835_1_00029	CDS	495	skp		COG2825	Chaperone protein Skp
Sodalis_sp_HBA_GCF_900161835_1_00030	CDS	1023	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
Sodalis_sp_HBA_GCF_900161835_1_00031	CDS	528	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
Sodalis_sp_HBA_GCF_900161835_1_00032	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
Sodalis_sp_HBA_GCF_900161835_1_00033	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
Sodalis_sp_HBA_GCF_900161835_1_00034	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
Sodalis_sp_HBA_GCF_900161835_1_00035	CDS	936	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
Sodalis_sp_HBA_GCF_900161835_1_00036	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
Sodalis_sp_HBA_GCF_900161835_1_00037	CDS	762	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Sodalis_sp_HBA_GCF_900161835_1_00038	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
Sodalis_sp_HBA_GCF_900161835_1_00039	CDS	1176	emrD			Multidrug resistance protein D
Sodalis_sp_HBA_GCF_900161835_1_00040	CDS	450	ftsN		COG3087	Cell division protein FtsN
Sodalis_sp_HBA_GCF_900161835_1_00041	CDS	144				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00042	CDS	174				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00043	CDS	126				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00044	CDS	213				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00045	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
Sodalis_sp_HBA_GCF_900161835_1_00046	CDS	171				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00047	CDS	1014	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
Sodalis_sp_HBA_GCF_900161835_1_00048	CDS	2448	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
Sodalis_sp_HBA_GCF_900161835_1_00049	CDS	285	rplY		COG1825	50S ribosomal protein L25
Sodalis_sp_HBA_GCF_900161835_1_00050	CDS	150				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00051	CDS	267				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00052	CDS	396	rplQ		COG0203	50S ribosomal protein L17
Sodalis_sp_HBA_GCF_900161835_1_00053	CDS	987	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
Sodalis_sp_HBA_GCF_900161835_1_00054	CDS	621	rpsD		COG0522	30S ribosomal protein S4
Sodalis_sp_HBA_GCF_900161835_1_00055	CDS	390	rpsK		COG0100	30S ribosomal protein S11
Sodalis_sp_HBA_GCF_900161835_1_00056	CDS	357	rpsM		COG0099	30S ribosomal protein S13
Sodalis_sp_HBA_GCF_900161835_1_00057	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
Sodalis_sp_HBA_GCF_900161835_1_00058	CDS	1332	secY		COG0201	Protein translocase subunit SecY
Sodalis_sp_HBA_GCF_900161835_1_00059	CDS	435	rplO		COG0200	50S ribosomal protein L15
Sodalis_sp_HBA_GCF_900161835_1_00060	CDS	183	rpmD		COG1841	50S ribosomal protein L30
Sodalis_sp_HBA_GCF_900161835_1_00061	CDS	501	rpsE		COG0098	30S ribosomal protein S5
Sodalis_sp_HBA_GCF_900161835_1_00062	CDS	354	rplR		COG0256	50S ribosomal protein L18
Sodalis_sp_HBA_GCF_900161835_1_00063	CDS	534	rplF		COG0097	50S ribosomal protein L6
Sodalis_sp_HBA_GCF_900161835_1_00064	CDS	396	rpsH		COG0096	30S ribosomal protein S8
Sodalis_sp_HBA_GCF_900161835_1_00065	CDS	306	rpsN		COG0199	30S ribosomal protein S14
Sodalis_sp_HBA_GCF_900161835_1_00066	CDS	540	rplE		COG0094	50S ribosomal protein L5
Sodalis_sp_HBA_GCF_900161835_1_00067	CDS	312	rplX		COG0198	50S ribosomal protein L24
Sodalis_sp_HBA_GCF_900161835_1_00068	CDS	372	rplN		COG0093	50S ribosomal protein L14
Sodalis_sp_HBA_GCF_900161835_1_00069	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
Sodalis_sp_HBA_GCF_900161835_1_00070	CDS	186	rpmC		COG0255	50S ribosomal protein L29
Sodalis_sp_HBA_GCF_900161835_1_00071	CDS	417	rplP		COG0197	50S ribosomal protein L16
Sodalis_sp_HBA_GCF_900161835_1_00072	CDS	708	rpsC		COG0092	30S ribosomal protein S3
Sodalis_sp_HBA_GCF_900161835_1_00073	CDS	333	rplV		COG0091	50S ribosomal protein L22
Sodalis_sp_HBA_GCF_900161835_1_00074	CDS	279	rpsS		COG0185	30S ribosomal protein S19
Sodalis_sp_HBA_GCF_900161835_1_00075	CDS	822	rplB		COG0090	50S ribosomal protein L2
Sodalis_sp_HBA_GCF_900161835_1_00076	CDS	303	rplW		COG0089	50S ribosomal protein L23
Sodalis_sp_HBA_GCF_900161835_1_00077	CDS	606	rplD		COG0088	50S ribosomal protein L4
Sodalis_sp_HBA_GCF_900161835_1_00078	CDS	630	rplC		COG0087	50S ribosomal protein L3
Sodalis_sp_HBA_GCF_900161835_1_00079	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
Sodalis_sp_HBA_GCF_900161835_1_00080	CDS	1185	tufB		COG0050	Elongation factor Tu 2
Sodalis_sp_HBA_GCF_900161835_1_00081	CDS	2106	fusA		COG0480	Elongation factor G
Sodalis_sp_HBA_GCF_900161835_1_00082	CDS	471	rpsG		COG0049	30S ribosomal protein S7
Sodalis_sp_HBA_GCF_900161835_1_00083	CDS	375	rpsL		COG0048	30S ribosomal protein S12
Sodalis_sp_HBA_GCF_900161835_1_00084	CDS	288	tusB		COG2168	Protein TusB
Sodalis_sp_HBA_GCF_900161835_1_00085	CDS	360	tusC		COG2923	Protein TusC
Sodalis_sp_HBA_GCF_900161835_1_00086	CDS	339	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
Sodalis_sp_HBA_GCF_900161835_1_00087	CDS	123				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00088	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
Sodalis_sp_HBA_GCF_900161835_1_00089	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
Sodalis_sp_HBA_GCF_900161835_1_00090	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
Sodalis_sp_HBA_GCF_900161835_1_00091	CDS	813	dam	2.1.1.72	COG0338	DNA adenine methylase
Sodalis_sp_HBA_GCF_900161835_1_00092	CDS	1080	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
Sodalis_sp_HBA_GCF_900161835_1_00093	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
Sodalis_sp_HBA_GCF_900161835_1_00094	CDS	264				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00095	CDS	234				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00096	CDS	228				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00097	CDS	1635	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
Sodalis_sp_HBA_GCF_900161835_1_00098	CDS	477	greB		COG0782	Transcription elongation factor GreB
Sodalis_sp_HBA_GCF_900161835_1_00099	CDS	213				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00100	CDS	195				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00101	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
Sodalis_sp_HBA_GCF_900161835_1_00102	CDS	1107	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Sodalis_sp_HBA_GCF_900161835_1_00103	CDS	594				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00104	CDS	138				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00105	CDS	1344	gltP		COG1301	Proton/glutamate-aspartate symporter
Sodalis_sp_HBA_GCF_900161835_1_00106	CDS	120				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00107	CDS	1773				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00108	CDS	678	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
Sodalis_sp_HBA_GCF_900161835_1_00109	CDS	2796	polA	2.7.7.7	COG0258	DNA polymerase I
Sodalis_sp_HBA_GCF_900161835_1_00110	CDS	642	engB		COG0218	putative GTP-binding protein EngB
Sodalis_sp_HBA_GCF_900161835_1_00111	CDS	1812	typA		COG1217	GTP-binding protein TypA/BipA
Sodalis_sp_HBA_GCF_900161835_1_00112	CDS	150				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00113	CDS	255				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00114	CDS	1857	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
Sodalis_sp_HBA_GCF_900161835_1_00115	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
Sodalis_sp_HBA_GCF_900161835_1_00116	CDS	705	gmk	2.7.4.8	COG0194	Guanylate kinase
Sodalis_sp_HBA_GCF_900161835_1_00117	CDS	141				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00118	CDS	327	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
Sodalis_sp_HBA_GCF_900161835_1_00119	CDS	660	yccA		COG0670	Modulator of FtsH protease YccA
Sodalis_sp_HBA_GCF_900161835_1_00120	tRNA	88				tRNA-Ser(tga)
Sodalis_sp_HBA_GCF_900161835_1_00121	CDS	1185	nupC		COG1972	Nucleoside permease NupC
Sodalis_sp_HBA_GCF_900161835_1_00122	tRNA	73				tRNA-Ala(ggc)
Sodalis_sp_HBA_GCF_900161835_1_00123	CDS	1407	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
Sodalis_sp_HBA_GCF_900161835_1_00124	tRNA	76				tRNA-Val(tac)
Sodalis_sp_HBA_GCF_900161835_1_00125	CDS	2031	ligA	6.5.1.2	COG0272	DNA ligase
Sodalis_sp_HBA_GCF_900161835_1_00126	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
Sodalis_sp_HBA_GCF_900161835_1_00127	CDS	1719	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
Sodalis_sp_HBA_GCF_900161835_1_00128	CDS	141				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00129	CDS	1725	proS	6.1.1.15	COG0442	Proline--tRNA ligase
Sodalis_sp_HBA_GCF_900161835_1_00130	CDS	123				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00131	CDS	573	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
Sodalis_sp_HBA_GCF_900161835_1_00132	tRNA	76				tRNA-Thr(cgt)
Sodalis_sp_HBA_GCF_900161835_1_00133	CDS	468	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
Sodalis_sp_HBA_GCF_900161835_1_00134	CDS	582	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
Sodalis_sp_HBA_GCF_900161835_1_00135	CDS	210				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00136	CDS	765	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
Sodalis_sp_HBA_GCF_900161835_1_00137	CDS	492	rnhA	3.1.26.4	COG0328	Ribonuclease HI
Sodalis_sp_HBA_GCF_900161835_1_00138	CDS	714				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00139	CDS	171				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00140	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
Sodalis_sp_HBA_GCF_900161835_1_00141	CDS	147				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00142	CDS	147				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00143	CDS	1356	mntH			Divalent metal cation transporter MntH
Sodalis_sp_HBA_GCF_900161835_1_00144	CDS	1326	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
Sodalis_sp_HBA_GCF_900161835_1_00145	CDS	1029	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
Sodalis_sp_HBA_GCF_900161835_1_00146	CDS	726	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
Sodalis_sp_HBA_GCF_900161835_1_00147	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
Sodalis_sp_HBA_GCF_900161835_1_00148	CDS	744	yebC		COG0217	putative transcriptional regulatory protein YebC
Sodalis_sp_HBA_GCF_900161835_1_00149	CDS	1779	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
Sodalis_sp_HBA_GCF_900161835_1_00150	CDS	1731	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
Sodalis_sp_HBA_GCF_900161835_1_00151	CDS	1542	murJ		COG0728	putative lipid II flippase MurJ
Sodalis_sp_HBA_GCF_900161835_1_00152	CDS	159				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00153	CDS	603	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
Sodalis_sp_HBA_GCF_900161835_1_00154	tRNA	76				tRNA-Glu(ttc)
Sodalis_sp_HBA_GCF_900161835_1_00155	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
Sodalis_sp_HBA_GCF_900161835_1_00156	CDS	564	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
Sodalis_sp_HBA_GCF_900161835_1_00157	CDS	471	smg			Protein Smg
Sodalis_sp_HBA_GCF_900161835_1_00158	CDS	516	def	3.5.1.88	COG0242	Peptide deformylase
Sodalis_sp_HBA_GCF_900161835_1_00159	CDS	951	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
Sodalis_sp_HBA_GCF_900161835_1_00160	CDS	138				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00161	CDS	156				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00162	CDS	189				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00163	CDS	207				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00164	CDS	225				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00165	CDS	213				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00166	CDS	1287	cyaA	4.6.1.1	COG3072	Adenylate cyclase
Sodalis_sp_HBA_GCF_900161835_1_00167	CDS	228				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00168	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
Sodalis_sp_HBA_GCF_900161835_1_00169	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
Sodalis_sp_HBA_GCF_900161835_1_00170	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
Sodalis_sp_HBA_GCF_900161835_1_00171	CDS	141				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00172	CDS	951	corA		COG0598	Magnesium transport protein CorA
Sodalis_sp_HBA_GCF_900161835_1_00173	CDS	531	ssb			Single-stranded DNA-binding protein
Sodalis_sp_HBA_GCF_900161835_1_00174	CDS	270				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00175	CDS	1197	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
Sodalis_sp_HBA_GCF_900161835_1_00176	CDS	1395	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
Sodalis_sp_HBA_GCF_900161835_1_00177	CDS	1068	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Sodalis_sp_HBA_GCF_900161835_1_00178	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Sodalis_sp_HBA_GCF_900161835_1_00179	CDS	1359	glmU			Bifunctional protein GlmU
Sodalis_sp_HBA_GCF_900161835_1_00180	CDS	126				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00181	CDS	1899	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
Sodalis_sp_HBA_GCF_900161835_1_00182	CDS	450	mioC		COG0716	Protein MioC
Sodalis_sp_HBA_GCF_900161835_1_00183	CDS	129				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00184	CDS	153				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00185	CDS	204	ymoA			Modulating protein YmoA
Sodalis_sp_HBA_GCF_900161835_1_00186	CDS	108				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00187	CDS	1779	mdlB	7.6.2.2	COG1132	Multidrug resistance-like ATP-binding protein MdlB
Sodalis_sp_HBA_GCF_900161835_1_00188	CDS	1758	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
Sodalis_sp_HBA_GCF_900161835_1_00189	CDS	177				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00190	CDS	156				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00191	CDS	2361	lon_1	3.4.21.53	COG0466	Lon protease
Sodalis_sp_HBA_GCF_900161835_1_00192	CDS	1272	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Sodalis_sp_HBA_GCF_900161835_1_00193	CDS	624	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Sodalis_sp_HBA_GCF_900161835_1_00194	CDS	186				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00195	CDS	507	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
Sodalis_sp_HBA_GCF_900161835_1_00196	CDS	1368	yajR		COG0477	Inner membrane transport protein YajR
Sodalis_sp_HBA_GCF_900161835_1_00197	CDS	906	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
Sodalis_sp_HBA_GCF_900161835_1_00198	CDS	1866	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
Sodalis_sp_HBA_GCF_900161835_1_00199	CDS	969	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Sodalis_sp_HBA_GCF_900161835_1_00200	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
Sodalis_sp_HBA_GCF_900161835_1_00201	CDS	477	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Sodalis_sp_HBA_GCF_900161835_1_00202	CDS	1137	ribD		COG0117	Riboflavin biosynthesis protein RibD
Sodalis_sp_HBA_GCF_900161835_1_00203	CDS	519	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
Sodalis_sp_HBA_GCF_900161835_1_00204	CDS	1641	lon_2	3.4.21.53		Lon protease
Sodalis_sp_HBA_GCF_900161835_1_00205	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
Sodalis_sp_HBA_GCF_900161835_1_00206	CDS	465	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Sodalis_sp_HBA_GCF_900161835_1_00207	CDS	456	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
Sodalis_sp_HBA_GCF_900161835_1_00208	CDS	252				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00209	CDS	123				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00210	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
Sodalis_sp_HBA_GCF_900161835_1_00211	CDS	1251				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00212	CDS	432	mreD		COG2891	Rod shape-determining protein MreD
Sodalis_sp_HBA_GCF_900161835_1_00213	CDS	255				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00214	CDS	198				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00215	CDS	138				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00216	CDS	453	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
Sodalis_sp_HBA_GCF_900161835_1_00217	CDS	246	rpmB		COG0227	50S ribosomal protein L28
Sodalis_sp_HBA_GCF_900161835_1_00218	CDS	168	rpmG		COG0267	50S ribosomal protein L33
Sodalis_sp_HBA_GCF_900161835_1_00219	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
Sodalis_sp_HBA_GCF_900161835_1_00220	CDS	489	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
Sodalis_sp_HBA_GCF_900161835_1_00221	CDS	780				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00222	CDS	1266	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
Sodalis_sp_HBA_GCF_900161835_1_00223	CDS	1128	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
Sodalis_sp_HBA_GCF_900161835_1_00224	CDS	213				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00225	CDS	96				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00226	CDS	969	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
Sodalis_sp_HBA_GCF_900161835_1_00227	CDS	894	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
Sodalis_sp_HBA_GCF_900161835_1_00228	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
Sodalis_sp_HBA_GCF_900161835_1_00229	CDS	606	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
Sodalis_sp_HBA_GCF_900161835_1_00230	tRNA	89				tRNA-Ser(cga)
Sodalis_sp_HBA_GCF_900161835_1_00231	tRNA	76				tRNA-Asn(gtt)
Sodalis_sp_HBA_GCF_900161835_1_00232	CDS	825	djlA		COG1076	Co-chaperone protein DjlA
Sodalis_sp_HBA_GCF_900161835_1_00233	CDS	2319	lptD		COG1452	LPS-assembly protein LptD
Sodalis_sp_HBA_GCF_900161835_1_00234	CDS	1296	surA	5.2.1.8	COG0760	Chaperone SurA
Sodalis_sp_HBA_GCF_900161835_1_00235	CDS	993	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
Sodalis_sp_HBA_GCF_900161835_1_00236	CDS	819	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
Sodalis_sp_HBA_GCF_900161835_1_00237	CDS	378	apaG		COG2967	Protein ApaG
Sodalis_sp_HBA_GCF_900161835_1_00238	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
Sodalis_sp_HBA_GCF_900161835_1_00239	CDS	540	folA	1.5.1.3	COG0262	Dihydrofolate reductase
Sodalis_sp_HBA_GCF_900161835_1_00240	CDS	213				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00241	CDS	216				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00242	CDS	348	rplS		COG0335	50S ribosomal protein L19
Sodalis_sp_HBA_GCF_900161835_1_00243	CDS	756	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
Sodalis_sp_HBA_GCF_900161835_1_00244	CDS	558	rimM		COG0806	Ribosome maturation factor RimM
Sodalis_sp_HBA_GCF_900161835_1_00245	CDS	243	rpsP		COG0228	30S ribosomal protein S16
Sodalis_sp_HBA_GCF_900161835_1_00246	CDS	1362	ffh		COG0541	Signal recognition particle protein
Sodalis_sp_HBA_GCF_900161835_1_00247	CDS	162				hypothetical protein
Sodalis_sp_HBA_GCF_900161835_1_00248	CDS	1569	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
