locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sodalis_sp_CWE_GCF_019646055_1_00037	CDS	474	smpB		COG0691	SsrA-binding protein
Sodalis_sp_CWE_GCF_019646055_1_00038	CDS	756	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
Sodalis_sp_CWE_GCF_019646055_1_00039	CDS	219				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00040	CDS	1059	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
Sodalis_sp_CWE_GCF_019646055_1_00041	CDS	1767	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
Sodalis_sp_CWE_GCF_019646055_1_00042	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
Sodalis_sp_CWE_GCF_019646055_1_00043	CDS	699	cmk	2.7.4.25		Cytidylate kinase
Sodalis_sp_CWE_GCF_019646055_1_00044	CDS	1317	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
Sodalis_sp_CWE_GCF_019646055_1_00045	CDS	1086	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
Sodalis_sp_CWE_GCF_019646055_1_00046	CDS	1317	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Sodalis_sp_CWE_GCF_019646055_1_00047	CDS	621	lolA		COG2834	Outer-membrane lipoprotein carrier protein
Sodalis_sp_CWE_GCF_019646055_1_00048	CDS	2664				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00049	CDS	948	trxB	1.8.1.9	COG0492	Thioredoxin reductase
Sodalis_sp_CWE_GCF_019646055_1_00050	CDS	219	infA		COG0361	Translation initiation factor IF-1
Sodalis_sp_CWE_GCF_019646055_1_00051	CDS	1047	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
Sodalis_sp_CWE_GCF_019646055_1_00052	CDS	336	grxD		COG0278	Glutaredoxin 4
Sodalis_sp_CWE_GCF_019646055_1_00053	CDS	642	rnt	3.1.13.-	COG0847	Ribonuclease T
Sodalis_sp_CWE_GCF_019646055_1_00054	CDS	648	nth	4.2.99.18	COG0177	Endonuclease III
Sodalis_sp_CWE_GCF_019646055_1_00055	CDS	1281	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
Sodalis_sp_CWE_GCF_019646055_1_00056	CDS	258	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
Sodalis_sp_CWE_GCF_019646055_1_00057	CDS	618	ribC	2.5.1.9	COG0307	Riboflavin synthase
Sodalis_sp_CWE_GCF_019646055_1_00058	tRNA	77				tRNA-Val(gac)
Sodalis_sp_CWE_GCF_019646055_1_00059	CDS	240	lpp1			Major outer membrane lipoprotein Lpp 1
Sodalis_sp_CWE_GCF_019646055_1_00060	CDS	420	sufE		COG2166	Cysteine desulfuration protein SufE
Sodalis_sp_CWE_GCF_019646055_1_00061	CDS	1233	sufS	2.8.1.7	COG0520	Cysteine desulfurase
Sodalis_sp_CWE_GCF_019646055_1_00062	CDS	1278	sufD		COG0719	FeS cluster assembly protein SufD
Sodalis_sp_CWE_GCF_019646055_1_00063	CDS	744	sufC		COG0396	putative ATP-dependent transporter SufC
Sodalis_sp_CWE_GCF_019646055_1_00064	CDS	1533	sufB		COG0719	FeS cluster assembly protein SufB
Sodalis_sp_CWE_GCF_019646055_1_00065	CDS	381	sufA		COG0316	Protein SufA
Sodalis_sp_CWE_GCF_019646055_1_00066	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
Sodalis_sp_CWE_GCF_019646055_1_00067	CDS	603	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
Sodalis_sp_CWE_GCF_019646055_1_00068	CDS	768	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
Sodalis_sp_CWE_GCF_019646055_1_00069	CDS	174				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00070	CDS	762				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00071	CDS	540	yciB		COG2917	Intracellular septation protein
Sodalis_sp_CWE_GCF_019646055_1_00072	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
Sodalis_sp_CWE_GCF_019646055_1_00073	CDS	1017	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Sodalis_sp_CWE_GCF_019646055_1_00074	CDS	1908	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Sodalis_sp_CWE_GCF_019646055_1_00075	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
Sodalis_sp_CWE_GCF_019646055_1_00076	CDS	1638	oppA		COG4166	Periplasmic oligopeptide-binding protein
Sodalis_sp_CWE_GCF_019646055_1_00077	CDS	621	tdk	2.7.1.21		Thymidine kinase
Sodalis_sp_CWE_GCF_019646055_1_00078	CDS	408	hns			DNA-binding protein H-NS
Sodalis_sp_CWE_GCF_019646055_1_00079	CDS	144				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00080	CDS	1872	sppA	3.4.21.-	COG0616	Protease 4
Sodalis_sp_CWE_GCF_019646055_1_00081	CDS	999	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
Sodalis_sp_CWE_GCF_019646055_1_00082	CDS	1716	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
Sodalis_sp_CWE_GCF_019646055_1_00083	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
Sodalis_sp_CWE_GCF_019646055_1_00084	CDS	699	minC		COG0850	Septum site-determining protein MinC
Sodalis_sp_CWE_GCF_019646055_1_00085	CDS	813	minD		COG2894	Septum site-determining protein MinD
Sodalis_sp_CWE_GCF_019646055_1_00086	CDS	264	minE		COG0851	Cell division topological specificity factor
Sodalis_sp_CWE_GCF_019646055_1_00087	CDS	708	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
Sodalis_sp_CWE_GCF_019646055_1_00088	CDS	1371	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
Sodalis_sp_CWE_GCF_019646055_1_00089	CDS	975	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
Sodalis_sp_CWE_GCF_019646055_1_00090	CDS	816	manY		COG3715	PTS system mannose-specific EIIC component
Sodalis_sp_CWE_GCF_019646055_1_00091	CDS	891	manZ		COG3716	PTS system mannose-specific EIID component
Sodalis_sp_CWE_GCF_019646055_1_00092	CDS	210	cspC			Cold shock-like protein CspC
Sodalis_sp_CWE_GCF_019646055_1_00093	CDS	888	htpX	3.4.24.-	COG0501	Protease HtpX
Sodalis_sp_CWE_GCF_019646055_1_00094	CDS	492	ftnA	1.16.3.2	COG1528	Bacterial non-heme ferritin
Sodalis_sp_CWE_GCF_019646055_1_00095	tRNA	74				tRNA-Thr(cgt)
Sodalis_sp_CWE_GCF_019646055_1_00096	CDS	939			COG0715	Putative thiamine biosynthesis protein
Sodalis_sp_CWE_GCF_019646055_1_00097	CDS	771	ribX			Riboflavin transport system permease protein RibX
Sodalis_sp_CWE_GCF_019646055_1_00098	CDS	744	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
Sodalis_sp_CWE_GCF_019646055_1_00099	tRNA	76				tRNA-Asn(gtt)
Sodalis_sp_CWE_GCF_019646055_1_00100	CDS	1755	mdlB	7.6.2.2	COG1132	Multidrug resistance-like ATP-binding protein MdlB
Sodalis_sp_CWE_GCF_019646055_1_00101	CDS	1770	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
Sodalis_sp_CWE_GCF_019646055_1_00102	CDS	168				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00103	CDS	2370	lon	3.4.21.53	COG0466	Lon protease
Sodalis_sp_CWE_GCF_019646055_1_00104	CDS	1281	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Sodalis_sp_CWE_GCF_019646055_1_00105	CDS	630	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Sodalis_sp_CWE_GCF_019646055_1_00106	CDS	153				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00107	CDS	975	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
Sodalis_sp_CWE_GCF_019646055_1_00108	CDS	1998	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
Sodalis_sp_CWE_GCF_019646055_1_00109	CDS	615	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
Sodalis_sp_CWE_GCF_019646055_1_00110	CDS	348	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
Sodalis_sp_CWE_GCF_019646055_1_00111	CDS	921	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
Sodalis_sp_CWE_GCF_019646055_1_00112	CDS	1356	yajR		COG0477	Inner membrane transport protein YajR
Sodalis_sp_CWE_GCF_019646055_1_00113	CDS	894	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
Sodalis_sp_CWE_GCF_019646055_1_00114	CDS	618	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
Sodalis_sp_CWE_GCF_019646055_1_00115	CDS	1860	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
Sodalis_sp_CWE_GCF_019646055_1_00116	CDS	981	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Sodalis_sp_CWE_GCF_019646055_1_00117	CDS	456	nusB		COG0781	Transcription antitermination protein NusB
Sodalis_sp_CWE_GCF_019646055_1_00118	CDS	471	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Sodalis_sp_CWE_GCF_019646055_1_00119	CDS	1125	ribD		COG0117	Riboflavin biosynthesis protein RibD
Sodalis_sp_CWE_GCF_019646055_1_00120	CDS	990	secF		COG0341	Protein translocase subunit SecF
Sodalis_sp_CWE_GCF_019646055_1_00121	CDS	1848	secD		COG0342	Protein translocase subunit SecD
Sodalis_sp_CWE_GCF_019646055_1_00122	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
Sodalis_sp_CWE_GCF_019646055_1_00123	CDS	1176	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
Sodalis_sp_CWE_GCF_019646055_1_00124	CDS	114				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00125	CDS	600	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
Sodalis_sp_CWE_GCF_019646055_1_00126	CDS	969	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
Sodalis_sp_CWE_GCF_019646055_1_00127	CDS	1038	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Sodalis_sp_CWE_GCF_019646055_1_00128	CDS	609	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
Sodalis_sp_CWE_GCF_019646055_1_00129	CDS	903	murI	5.1.1.3	COG0796	Glutamate racemase
Sodalis_sp_CWE_GCF_019646055_1_00130	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
Sodalis_sp_CWE_GCF_019646055_1_00131	CDS	501	rnhA	3.1.26.4	COG0328	Ribonuclease HI
Sodalis_sp_CWE_GCF_019646055_1_00132	CDS	774	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
Sodalis_sp_CWE_GCF_019646055_1_00133	tRNA	77				tRNA-Asp(gtc)
Sodalis_sp_CWE_GCF_019646055_1_00134	CDS	579	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
Sodalis_sp_CWE_GCF_019646055_1_00135	CDS	459	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
Sodalis_sp_CWE_GCF_019646055_1_00136	CDS	1473	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
Sodalis_sp_CWE_GCF_019646055_1_00137	CDS	1446	pykA	2.7.1.40	COG0469	Pyruvate kinase II
Sodalis_sp_CWE_GCF_019646055_1_00138	CDS	1356	mntH			Divalent metal cation transporter MntH
Sodalis_sp_CWE_GCF_019646055_1_00139	CDS	1251				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00140	CDS	1038	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
Sodalis_sp_CWE_GCF_019646055_1_00141	CDS	699	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
Sodalis_sp_CWE_GCF_019646055_1_00142	CDS	528	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
Sodalis_sp_CWE_GCF_019646055_1_00143	CDS	1764	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
Sodalis_sp_CWE_GCF_019646055_1_00144	CDS	1416	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
Sodalis_sp_CWE_GCF_019646055_1_00145	CDS	1008	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
Sodalis_sp_CWE_GCF_019646055_1_00146	tRNA	88				tRNA-Ser(gga)
Sodalis_sp_CWE_GCF_019646055_1_00147	CDS	1221	mdtH			Multidrug resistance protein MdtH
Sodalis_sp_CWE_GCF_019646055_1_00148	CDS	141				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00149	CDS	321	murJ_1		COG0728	putative lipid II flippase MurJ
Sodalis_sp_CWE_GCF_019646055_1_00150	CDS	1212	murJ_2		COG0728	putative lipid II flippase MurJ
Sodalis_sp_CWE_GCF_019646055_1_00151	CDS	123				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00152	CDS	1755	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
Sodalis_sp_CWE_GCF_019646055_1_00153	rRNA	1548				16S ribosomal RNA
Sodalis_sp_CWE_GCF_019646055_1_00154	tRNA	74				tRNA-Trp(cca)
Sodalis_sp_CWE_GCF_019646055_1_00155	CDS	1359	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
Sodalis_sp_CWE_GCF_019646055_1_00156	CDS	2205	priA	3.6.4.-	COG1198	Primosomal protein N'
Sodalis_sp_CWE_GCF_019646055_1_00157	CDS	219	rpmE		COG0254	50S ribosomal protein L31
Sodalis_sp_CWE_GCF_019646055_1_00158	CDS	852	nfo	3.1.21.2	COG0648	Endonuclease 4
Sodalis_sp_CWE_GCF_019646055_1_00159	CDS	849	ftsN			Cell division protein FtsN
Sodalis_sp_CWE_GCF_019646055_1_00160	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
Sodalis_sp_CWE_GCF_019646055_1_00161	CDS	1338	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
Sodalis_sp_CWE_GCF_019646055_1_00162	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
Sodalis_sp_CWE_GCF_019646055_1_00163	CDS	783	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Sodalis_sp_CWE_GCF_019646055_1_00164	CDS	2397	mrcB		COG0744	Penicillin-binding protein 1B
Sodalis_sp_CWE_GCF_019646055_1_00165	CDS	1167	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
Sodalis_sp_CWE_GCF_019646055_1_00166	CDS	495	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
Sodalis_sp_CWE_GCF_019646055_1_00167	CDS	792	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
Sodalis_sp_CWE_GCF_019646055_1_00168	CDS	864	panC	6.3.2.1	COG0414	Pantothenate synthetase
Sodalis_sp_CWE_GCF_019646055_1_00169	CDS	876	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
Sodalis_sp_CWE_GCF_019646055_1_00170	CDS	1653	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
Sodalis_sp_CWE_GCF_019646055_1_00171	CDS	1368	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
Sodalis_sp_CWE_GCF_019646055_1_00172	CDS	1419	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
Sodalis_sp_CWE_GCF_019646055_1_00173	CDS	1500	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
Sodalis_sp_CWE_GCF_019646055_1_00174	CDS	2682	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
Sodalis_sp_CWE_GCF_019646055_1_00175	CDS	204				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00176	CDS	891	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
Sodalis_sp_CWE_GCF_019646055_1_00177	CDS	1104	guaC	1.7.1.7	COG0516	GMP reductase
Sodalis_sp_CWE_GCF_019646055_1_00178	CDS	2718	secA		COG0653	Protein translocase subunit SecA
Sodalis_sp_CWE_GCF_019646055_1_00179	CDS	585				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00180	CDS	945	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
Sodalis_sp_CWE_GCF_019646055_1_00181	CDS	1170	ftsZ		COG0206	Cell division protein FtsZ
Sodalis_sp_CWE_GCF_019646055_1_00182	CDS	1260	ftsA		COG0849	Cell division protein FtsA
Sodalis_sp_CWE_GCF_019646055_1_00183	CDS	348				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00184	CDS	1437	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
Sodalis_sp_CWE_GCF_019646055_1_00185	CDS	1098	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Sodalis_sp_CWE_GCF_019646055_1_00186	CDS	1167	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
Sodalis_sp_CWE_GCF_019646055_1_00187	CDS	1320	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
Sodalis_sp_CWE_GCF_019646055_1_00188	CDS	1086	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
Sodalis_sp_CWE_GCF_019646055_1_00189	CDS	1380	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Sodalis_sp_CWE_GCF_019646055_1_00190	CDS	1497	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
Sodalis_sp_CWE_GCF_019646055_1_00191	CDS	1728	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
Sodalis_sp_CWE_GCF_019646055_1_00192	CDS	330	ftsL		COG3116	Cell division protein FtsL
Sodalis_sp_CWE_GCF_019646055_1_00193	CDS	948	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
Sodalis_sp_CWE_GCF_019646055_1_00194	CDS	1929	dnaK		COG0443	Chaperone protein DnaK
Sodalis_sp_CWE_GCF_019646055_1_00195	CDS	1143	dnaJ		COG0484	Chaperone protein DnaJ
Sodalis_sp_CWE_GCF_019646055_1_00196	CDS	264	rpsT		COG0268	30S ribosomal protein S20
Sodalis_sp_CWE_GCF_019646055_1_00197	CDS	945	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
Sodalis_sp_CWE_GCF_019646055_1_00198	CDS	2823	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Sodalis_sp_CWE_GCF_019646055_1_00199	CDS	429	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
Sodalis_sp_CWE_GCF_019646055_1_00200	CDS	963	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
Sodalis_sp_CWE_GCF_019646055_1_00201	CDS	825	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
Sodalis_sp_CWE_GCF_019646055_1_00202	CDS	516	folA	1.5.1.3	COG0262	Dihydrofolate reductase
Sodalis_sp_CWE_GCF_019646055_1_00203	CDS	840	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]
Sodalis_sp_CWE_GCF_019646055_1_00204	CDS	135				hypothetical protein
Sodalis_sp_CWE_GCF_019646055_1_00205	CDS	834	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
Sodalis_sp_CWE_GCF_019646055_1_00206	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
Sodalis_sp_CWE_GCF_019646055_1_00207	CDS	1317	surA	5.2.1.8	COG0760	Chaperone SurA
Sodalis_sp_CWE_GCF_019646055_1_00208	CDS	2322	lptD		COG1452	LPS-assembly protein LptD
Sodalis_sp_CWE_GCF_019646055_1_00209	CDS	582	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
Sodalis_sp_CWE_GCF_019646055_1_00210	CDS	390	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
Sodalis_sp_CWE_GCF_019646055_1_00211	CDS	360	tusC		COG2923	Protein TusC
Sodalis_sp_CWE_GCF_019646055_1_00212	CDS	288	tusB		COG2168	Protein TusB
Sodalis_sp_CWE_GCF_019646055_1_00213	CDS	375	rpsL		COG0048	30S ribosomal protein S12
Sodalis_sp_CWE_GCF_019646055_1_00214	CDS	471	rpsG		COG0049	30S ribosomal protein S7
Sodalis_sp_CWE_GCF_019646055_1_00215	CDS	2109	fusA		COG0480	Elongation factor G
Sodalis_sp_CWE_GCF_019646055_1_00216	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
Sodalis_sp_CWE_GCF_019646055_1_00217	CDS	651	rplC		COG0087	50S ribosomal protein L3
Sodalis_sp_CWE_GCF_019646055_1_00218	CDS	597	rplD		COG0088	50S ribosomal protein L4
Sodalis_sp_CWE_GCF_019646055_1_00219	CDS	312	rplW		COG0089	50S ribosomal protein L23
Sodalis_sp_CWE_GCF_019646055_1_00220	CDS	822	rplB		COG0090	50S ribosomal protein L2
Sodalis_sp_CWE_GCF_019646055_1_00221	CDS	279	rpsS		COG0185	30S ribosomal protein S19
Sodalis_sp_CWE_GCF_019646055_1_00222	CDS	333	rplV		COG0091	50S ribosomal protein L22
Sodalis_sp_CWE_GCF_019646055_1_00223	CDS	714	rpsC		COG0092	30S ribosomal protein S3
Sodalis_sp_CWE_GCF_019646055_1_00224	CDS	414	rplP		COG0197	50S ribosomal protein L16
Sodalis_sp_CWE_GCF_019646055_1_00225	CDS	195	rpmC		COG0255	50S ribosomal protein L29
Sodalis_sp_CWE_GCF_019646055_1_00226	CDS	252	rpsQ		COG0186	30S ribosomal protein S17
Sodalis_sp_CWE_GCF_019646055_1_00227	CDS	372	rplN		COG0093	50S ribosomal protein L14
Sodalis_sp_CWE_GCF_019646055_1_00228	CDS	315	rplX		COG0198	50S ribosomal protein L24
Sodalis_sp_CWE_GCF_019646055_1_00229	CDS	543	rplE		COG0094	50S ribosomal protein L5
Sodalis_sp_CWE_GCF_019646055_1_00230	CDS	306	rpsN		COG0199	30S ribosomal protein S14
Sodalis_sp_CWE_GCF_019646055_1_00231	CDS	393	rpsH		COG0096	30S ribosomal protein S8
Sodalis_sp_CWE_GCF_019646055_1_00232	CDS	534	rplF		COG0097	50S ribosomal protein L6
