locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sodalis_pierantonius_SOPE_GCF_000517405_1_00061	CDS	1113				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00062	CDS	987				ISNCY family transposase ISRor2
Sodalis_pierantonius_SOPE_GCF_000517405_1_00063	CDS	534				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00064	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00065	CDS	306				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00066	CDS	519				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00067	CDS	378				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00068	CDS	237				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00069	CDS	1317	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
Sodalis_pierantonius_SOPE_GCF_000517405_1_00070	CDS	252	trkA_1		COG0569	Trk system potassium uptake protein TrkA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00071	CDS	1029	trkA_2		COG0569	Trk system potassium uptake protein TrkA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00072	CDS	429	mscL		COG1970	Large-conductance mechanosensitive channel
Sodalis_pierantonius_SOPE_GCF_000517405_1_00073	CDS	249				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00074	CDS	369				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00075	CDS	822	fhuE_1		COG4773	FhuE receptor
Sodalis_pierantonius_SOPE_GCF_000517405_1_00076	CDS	1359	fhuE_2		COG4773	FhuE receptor
Sodalis_pierantonius_SOPE_GCF_000517405_1_00077	CDS	177				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00078	CDS	1059				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00079	CDS	225			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00080	CDS	543			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00081	CDS	546				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00082	CDS	414				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00083	CDS	396	rplQ		COG0203	50S ribosomal protein L17
Sodalis_pierantonius_SOPE_GCF_000517405_1_00084	CDS	915	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
Sodalis_pierantonius_SOPE_GCF_000517405_1_00085	CDS	621	rpsD		COG0522	30S ribosomal protein S4
Sodalis_pierantonius_SOPE_GCF_000517405_1_00086	CDS	390	rpsK		COG0100	30S ribosomal protein S11
Sodalis_pierantonius_SOPE_GCF_000517405_1_00087	CDS	357	rpsM		COG0099	30S ribosomal protein S13
Sodalis_pierantonius_SOPE_GCF_000517405_1_00088	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
Sodalis_pierantonius_SOPE_GCF_000517405_1_00089	CDS	1332	secY		COG0201	Protein translocase subunit SecY
Sodalis_pierantonius_SOPE_GCF_000517405_1_00090	CDS	465	rplO		COG0200	50S ribosomal protein L15
Sodalis_pierantonius_SOPE_GCF_000517405_1_00091	CDS	180	rpmD		COG1841	50S ribosomal protein L30
Sodalis_pierantonius_SOPE_GCF_000517405_1_00092	CDS	501	rpsE		COG0098	30S ribosomal protein S5
Sodalis_pierantonius_SOPE_GCF_000517405_1_00093	CDS	354	rplR		COG0256	50S ribosomal protein L18
Sodalis_pierantonius_SOPE_GCF_000517405_1_00094	CDS	534	rplF		COG0097	50S ribosomal protein L6
Sodalis_pierantonius_SOPE_GCF_000517405_1_00095	CDS	393	rpsH		COG0096	30S ribosomal protein S8
Sodalis_pierantonius_SOPE_GCF_000517405_1_00096	CDS	306	rpsN		COG0199	30S ribosomal protein S14
Sodalis_pierantonius_SOPE_GCF_000517405_1_00097	CDS	540	rplE		COG0094	50S ribosomal protein L5
Sodalis_pierantonius_SOPE_GCF_000517405_1_00098	CDS	315	rplX		COG0198	50S ribosomal protein L24
Sodalis_pierantonius_SOPE_GCF_000517405_1_00099	CDS	372	rplN		COG0093	50S ribosomal protein L14
Sodalis_pierantonius_SOPE_GCF_000517405_1_00100	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
Sodalis_pierantonius_SOPE_GCF_000517405_1_00101	CDS	192	rpmC		COG0255	50S ribosomal protein L29
Sodalis_pierantonius_SOPE_GCF_000517405_1_00102	CDS	411	rplP		COG0197	50S ribosomal protein L16
Sodalis_pierantonius_SOPE_GCF_000517405_1_00103	CDS	699	rpsC		COG0092	30S ribosomal protein S3
Sodalis_pierantonius_SOPE_GCF_000517405_1_00104	CDS	333	rplV		COG0091	50S ribosomal protein L22
Sodalis_pierantonius_SOPE_GCF_000517405_1_00105	CDS	279	rpsS		COG0185	30S ribosomal protein S19
Sodalis_pierantonius_SOPE_GCF_000517405_1_00106	CDS	822	rplB		COG0090	50S ribosomal protein L2
Sodalis_pierantonius_SOPE_GCF_000517405_1_00107	CDS	303	rplW		COG0089	50S ribosomal protein L23
Sodalis_pierantonius_SOPE_GCF_000517405_1_00108	CDS	606	rplD		COG0088	50S ribosomal protein L4
Sodalis_pierantonius_SOPE_GCF_000517405_1_00109	CDS	630	rplC		COG0087	50S ribosomal protein L3
Sodalis_pierantonius_SOPE_GCF_000517405_1_00110	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
Sodalis_pierantonius_SOPE_GCF_000517405_1_00111	CDS	480	bfr	1.16.3.1	COG2193	Bacterioferritin
Sodalis_pierantonius_SOPE_GCF_000517405_1_00112	CDS	315				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00113	CDS	267				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00114	CDS	783	entS_1			Enterobactin exporter EntS
Sodalis_pierantonius_SOPE_GCF_000517405_1_00115	CDS	228				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00116	CDS	138				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00117	CDS	1026				IS21 family transposase ISPpu7
Sodalis_pierantonius_SOPE_GCF_000517405_1_00118	CDS	561				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00119	CDS	552				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00120	CDS	237				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00121	CDS	1743				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00122	CDS	288				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00123	CDS	411				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00124	CDS	456				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00125	CDS	216				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00126	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00127	CDS	543	intQ_1		COG0582	Putative defective protein IntQ
Sodalis_pierantonius_SOPE_GCF_000517405_1_00128	CDS	564	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
Sodalis_pierantonius_SOPE_GCF_000517405_1_00129	CDS	579	lptC		COG3117	Lipopolysaccharide export system protein LptC
Sodalis_pierantonius_SOPE_GCF_000517405_1_00130	CDS	552	lptA		COG1934	Lipopolysaccharide export system protein LptA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00131	CDS	726	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
Sodalis_pierantonius_SOPE_GCF_000517405_1_00132	CDS	1191	rpoN		COG1508	RNA polymerase sigma-54 factor
Sodalis_pierantonius_SOPE_GCF_000517405_1_00133	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
Sodalis_pierantonius_SOPE_GCF_000517405_1_00134	CDS	480	ptsN		COG1762	Nitrogen regulatory protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00135	CDS	873	rapZ		COG1660	RNase adapter protein RapZ
Sodalis_pierantonius_SOPE_GCF_000517405_1_00136	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
Sodalis_pierantonius_SOPE_GCF_000517405_1_00137	CDS	543	ompX_1		COG3637	Outer membrane protein X
Sodalis_pierantonius_SOPE_GCF_000517405_1_00138	CDS	456				IS256 family transposase ISSoEn2
Sodalis_pierantonius_SOPE_GCF_000517405_1_00139	CDS	444				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00140	CDS	468				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00141	CDS	792	xerC_1			Tyrosine recombinase XerC
Sodalis_pierantonius_SOPE_GCF_000517405_1_00142	CDS	135				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00143	CDS	297				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00144	CDS	927				IS21 family transposase ISPpu7
Sodalis_pierantonius_SOPE_GCF_000517405_1_00145	CDS	348				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00146	CDS	750				IS21 family transposase ISSoEn3
Sodalis_pierantonius_SOPE_GCF_000517405_1_00147	CDS	729				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00148	CDS	945				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00149	CDS	342				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00150	CDS	1185				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00151	CDS	567				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00152	CDS	1254				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00153	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00154	CDS	390				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00155	CDS	498				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00156	CDS	201				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00157	CDS	681				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00158	CDS	993				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00159	CDS	213				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00160	CDS	243				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00161	CDS	327				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00162	CDS	879			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00163	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00164	CDS	441				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00165	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00166	CDS	126				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00167	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00168	CDS	996				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00169	CDS	219				IS256 family transposase ISSoEn2
Sodalis_pierantonius_SOPE_GCF_000517405_1_00170	CDS	342				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00171	CDS	150				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00172	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00173	CDS	1083				IS256 family transposase ISSoEn2
Sodalis_pierantonius_SOPE_GCF_000517405_1_00174	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00175	CDS	153				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00176	CDS	549				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00177	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00178	CDS	225			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00179	CDS	147				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00180	CDS	249			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00181	CDS	915				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00182	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00183	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
Sodalis_pierantonius_SOPE_GCF_000517405_1_00184	CDS	951	yrbG		COG0530	Inner membrane protein YrbG
Sodalis_pierantonius_SOPE_GCF_000517405_1_00185	CDS	810	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
Sodalis_pierantonius_SOPE_GCF_000517405_1_00186	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
Sodalis_pierantonius_SOPE_GCF_000517405_1_00187	CDS	522	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
Sodalis_pierantonius_SOPE_GCF_000517405_1_00188	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
Sodalis_pierantonius_SOPE_GCF_000517405_1_00189	CDS	309	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
Sodalis_pierantonius_SOPE_GCF_000517405_1_00190	CDS	255	ibaG		COG5007	Acid stress protein IbaG
Sodalis_pierantonius_SOPE_GCF_000517405_1_00191	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Sodalis_pierantonius_SOPE_GCF_000517405_1_00192	CDS	1062	degS	3.4.21.107	COG0265	Serine endoprotease DegS
Sodalis_pierantonius_SOPE_GCF_000517405_1_00193	CDS	1371	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
Sodalis_pierantonius_SOPE_GCF_000517405_1_00194	CDS	405	yhcB		COG3105	Inner membrane protein YhcB
Sodalis_pierantonius_SOPE_GCF_000517405_1_00195	CDS	1140	zapE		COG1485	Cell division protein ZapE
Sodalis_pierantonius_SOPE_GCF_000517405_1_00196	CDS	429	rplM		COG0102	50S ribosomal protein L13
Sodalis_pierantonius_SOPE_GCF_000517405_1_00197	CDS	393	rpsI		COG0103	30S ribosomal protein S9
Sodalis_pierantonius_SOPE_GCF_000517405_1_00198	CDS	642	sspA_1		COG0625	Stringent starvation protein A
Sodalis_pierantonius_SOPE_GCF_000517405_1_00199	CDS	480				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00200	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
Sodalis_pierantonius_SOPE_GCF_000517405_1_00201	CDS	3177	gltB_1	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
Sodalis_pierantonius_SOPE_GCF_000517405_1_00202	CDS	525	gltB_2	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
Sodalis_pierantonius_SOPE_GCF_000517405_1_00203	CDS	768	gltB_3	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
Sodalis_pierantonius_SOPE_GCF_000517405_1_00204	CDS	975				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00205	CDS	2343	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
Sodalis_pierantonius_SOPE_GCF_000517405_1_00206	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
Sodalis_pierantonius_SOPE_GCF_000517405_1_00207	CDS	678	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
Sodalis_pierantonius_SOPE_GCF_000517405_1_00208	CDS	576				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00209	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00210	CDS	195				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00211	CDS	648	lpoA_1			Penicillin-binding protein activator LpoA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00212	CDS	858	lpoA_2		COG3107	Penicillin-binding protein activator LpoA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00213	CDS	867	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
Sodalis_pierantonius_SOPE_GCF_000517405_1_00214	CDS	729	yhaK		COG1741	Pirin-like protein YhaK
Sodalis_pierantonius_SOPE_GCF_000517405_1_00215	CDS	891	yhaJ			HTH-type transcriptional regulator YhaJ
Sodalis_pierantonius_SOPE_GCF_000517405_1_00216	CDS	1098	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
Sodalis_pierantonius_SOPE_GCF_000517405_1_00217	CDS	396	yqjF		COG2259	Inner membrane protein YqjF
Sodalis_pierantonius_SOPE_GCF_000517405_1_00218	CDS	648	nemR			HTH-type transcriptional repressor NemR
Sodalis_pierantonius_SOPE_GCF_000517405_1_00219	CDS	684	hchA_1	3.5.1.124		Protein/nucleic acid deglycase HchA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00220	CDS	618				IS256 family transposase ISSoEn2
Sodalis_pierantonius_SOPE_GCF_000517405_1_00221	CDS	570				IS256 family transposase ISSoEn2
Sodalis_pierantonius_SOPE_GCF_000517405_1_00222	CDS	843				IS21 family transposase ISPpu7
Sodalis_pierantonius_SOPE_GCF_000517405_1_00223	CDS	288				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00224	CDS	474				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00225	CDS	306	yqjD_1		COG4575	putative protein YqjD
Sodalis_pierantonius_SOPE_GCF_000517405_1_00226	CDS	390	mzrA_1			Modulator protein MzrA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00227	CDS	672	yqjA_1		COG0586	Inner membrane protein YqjA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00228	CDS	546				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00229	CDS	1209				IS256 family transposase ISSoEn2
Sodalis_pierantonius_SOPE_GCF_000517405_1_00230	CDS	750				IS21 family transposase ISSoEn3
Sodalis_pierantonius_SOPE_GCF_000517405_1_00231	CDS	1518				IS21 family transposase ISPpu7
Sodalis_pierantonius_SOPE_GCF_000517405_1_00232	CDS	270				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00233	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00234	CDS	270			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00235	CDS	150				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00236	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00237	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00238	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00239	CDS	636				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00240	CDS	774				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00241	CDS	93				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00242	CDS	1032				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00243	CDS	612				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00244	CDS	975				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00245	CDS	495				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00246	CDS	318				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00247	CDS	411				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00248	CDS	492				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00249	CDS	225	dpnM_1	2.1.1.72		Modification methylase DpnIIA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00250	CDS	258	oatA_1	2.3.1.-		O-acetyltransferase OatA
Sodalis_pierantonius_SOPE_GCF_000517405_1_00251	CDS	924			COG3039	IS5 family transposase ISSoEn1
Sodalis_pierantonius_SOPE_GCF_000517405_1_00252	CDS	663				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00253	CDS	327				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00254	CDS	252				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00255	CDS	417				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00256	CDS	207				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00257	CDS	609				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00258	CDS	1290	exuT_1			Hexuronate transporter
Sodalis_pierantonius_SOPE_GCF_000517405_1_00259	CDS	495	uxaC_1	5.3.1.12	COG1904	Uronate isomerase
Sodalis_pierantonius_SOPE_GCF_000517405_1_00260	CDS	552				hypothetical protein
Sodalis_pierantonius_SOPE_GCF_000517405_1_00261	CDS	237				hypothetical protein
